threshold,episode,seed,episodic_return,episodic_length,collided,avg_uncertainty,max_uncertainty,activation_count,activation_rate
1.0,1,1000,436.8831273044705,525,False,0.003200074359473157,0.016083957627415657,0,0.0
1.0,2,1001,437.20972603010904,525,False,0.0031498514104307453,0.015516919083893299,0,0.0
1.0,3,1002,21.544216537673204,33,True,0.002884379812960767,0.008365319110453129,0,0.0
1.0,4,1003,36.03797111448924,45,True,0.0032740545944155504,0.00878373347222805,0,0.0
1.0,5,1004,434.7701874247866,525,False,0.0030684652398174097,0.015397785231471062,0,0.0
1.0,6,1005,440.67296863809025,525,False,0.0032184495480309817,0.015125410631299019,0,0.0
1.0,7,1006,17.90179627147029,26,True,0.00317225414283502,0.008645141497254372,0,0.0
1.0,8,1007,35.921100795231,47,True,0.003098347723085255,0.00994690228253603,0,0.0
1.0,9,1008,21.283756761411546,32,True,0.00341980413395504,0.016146305948495865,0,0.0
1.0,10,1009,436.2064130687548,525,False,0.0030125799381528935,0.018231868743896484,0,0.0
1.0,11,1010,435.47043547141413,525,False,0.0030629630860667455,0.017846161499619484,0,0.0
1.0,12,1011,437.4961086526856,525,False,0.002980164877461946,0.02195211686193943,0,0.0
1.0,13,1012,436.244585497132,525,False,0.0031442909136724967,0.022745275869965553,0,0.0
1.0,14,1013,438.3527575396583,525,False,0.0030018651959142603,0.01598784513771534,0,0.0
1.0,15,1014,27.06254633839183,43,True,0.003320464114611156,0.011330288834869862,0,0.0
1.0,16,1015,19.532713198477975,30,True,0.00263995432954592,0.008348927833139896,0,0.0
1.0,17,1016,19.701075504563086,30,True,0.004470266326097772,0.01241055503487587,0,0.0
1.0,18,1017,30.047621084125918,44,True,0.003518000898607583,0.010603508912026882,0,0.0
1.0,19,1018,438.5654619320924,525,False,0.0029263655816265826,0.01372742373496294,0,0.0
1.0,20,1019,18.995887491670224,33,True,0.002914514345430882,0.009297095239162445,0,0.0
1.0,21,1020,436.85824503299614,525,False,0.002882279329545175,0.014315265230834484,0,0.0
1.0,22,1021,40.755520463559954,49,True,0.0030789262224915344,0.008394488133490086,0,0.0
1.0,23,1022,438.9535008244781,525,False,0.0032377219348563814,0.01687275804579258,0,0.0
1.0,24,1023,437.03009637367353,525,False,0.003097702091271501,0.019735127687454224,0,0.0
1.0,25,1024,22.09273163187493,35,True,0.0029128147505356797,0.01066872850060463,0,0.0
1.0,26,1025,436.8133724806221,525,False,0.0030603462189139376,0.012523463927209377,0,0.0
1.0,27,1026,16.56529624546469,25,True,0.003020829336019233,0.010063644498586655,0,0.0
1.0,28,1027,18.968915949408238,28,True,0.0029367983827666777,0.008559088222682476,0,0.0
1.0,29,1028,21.25937293343619,31,True,0.0036584942546699405,0.019813939929008484,0,0.0
1.0,30,1029,11.249752848785851,22,True,0.003208755356767638,0.007536444813013077,0,0.0
1.0,31,1030,24.26185165201443,37,True,0.0027074272047438834,0.012300366535782814,0,0.0
1.0,32,1031,438.81766882797274,525,False,0.0029107700674822334,0.021061936393380165,0,0.0
1.0,33,1032,27.38637391533514,42,True,0.002735436385375492,0.007079230155795813,0,0.0
1.0,34,1033,36.89477397880544,48,True,0.0028593955418424835,0.012471246533095837,0,0.0
1.0,35,1034,19.653522536907435,28,True,0.0030995867268107497,0.009522235952317715,0,0.0
1.0,36,1035,38.6349066485832,46,True,0.003011923808789225,0.010224220342934132,0,0.0
1.0,37,1036,19.116502693084428,27,True,0.0024586688722828746,0.008864804171025753,0,0.0
1.0,38,1037,22.033709388474495,33,True,0.0027179122703135804,0.006719233933836222,0,0.0
1.0,39,1038,19.257644647338548,27,True,0.0028956381353998075,0.008924577385187149,0,0.0
1.0,40,1039,21.975815509157957,36,True,0.003779157862178787,0.011320818215608597,0,0.0
1.0,41,1040,438.3073067491178,525,False,0.003133590903681969,0.014382068067789078,0,0.0
1.0,42,1041,438.0068459239103,525,False,0.003223897431148327,0.015793154016137123,0,0.0
1.0,43,1042,437.6195280519684,525,False,0.003365322346632768,0.02245451509952545,0,0.0
1.0,44,1043,436.25751165597677,525,False,0.0028640210585269546,0.014141042716801167,0,0.0
1.0,45,1044,171.99976817242472,212,True,0.0031094735214829373,0.012004120275378227,0,0.0
1.0,46,1045,438.2836912193372,525,False,0.0030574539746850773,0.02114039473235607,0,0.0
1.0,47,1046,435.83468726696657,525,False,0.0031991774167372134,0.023103659972548485,0,0.0
1.0,48,1047,437.5594793624693,525,False,0.003085004208994741,0.01443393062800169,0,0.0
1.0,49,1048,437.0503849857995,525,False,0.002926752687850413,0.020054100081324577,0,0.0
1.0,50,1049,434.87983551127934,525,False,0.0031726786288310818,0.016931531950831413,0,0.0
