model,train_seed,episode_index,eval_seed,episodic_return,episodic_length,collided,capped,terminated,truncated,scenario,eval_action_mode,safeguard_threshold,mc_samples,avg_uncertainty,max_uncertainty,activation_count,activation_rate
uncertainty_penalty_lambda_0_01,23456,37,1036,22.865185052904824,35,1,0,1,0,overtake_blocked,actor,,,,,,
uncertainty_penalty_lambda_0_01,23456,38,1037,24.89305531713622,43,1,0,1,0,overtake_easy,actor,,,,,,
uncertainty_penalty_lambda_0_01,23456,39,1038,21.195729560735742,35,1,0,1,0,overtake_easy,actor,,,,,,
uncertainty_penalty_lambda_0_01,23456,40,1039,23.90315361057437,45,1,0,1,0,overtake_easy,actor,,,,,,
uncertainty_penalty_lambda_0_01,23456,41,1040,193.0859764499153,235,1,0,1,0,overtake_blocked,actor,,,,,,
uncertainty_penalty_lambda_0_01,23456,42,1041,43.20086259437942,52,1,0,1,0,overtake_easy,actor,,,,,,
uncertainty_penalty_lambda_0_01,23456,43,1042,494.4643293918033,600,0,0,0,1,overtake_easy,actor,,,,,,
uncertainty_penalty_lambda_0_01,23456,44,1043,44.792560146580946,55,1,0,1,0,overtake_easy,actor,,,,,,
uncertainty_penalty_lambda_0_01,23456,45,1044,497.26487741123276,600,0,0,0,1,stay_best,actor,,,,,,
uncertainty_penalty_lambda_0_01,23456,46,1045,500.74818554619736,600,0,0,0,1,overtake_easy,actor,,,,,,
uncertainty_penalty_lambda_0_01,23456,47,1046,48.28353808537332,61,1,0,1,0,overtake_blocked,actor,,,,,,
uncertainty_penalty_lambda_0_01,23456,48,1047,35.34997252926782,43,1,0,1,0,overtake_easy,actor,,,,,,
uncertainty_penalty_lambda_0_01,23456,49,1048,41.46084789686482,50,1,0,1,0,overtake_easy,actor,,,,,,
uncertainty_penalty_lambda_0_01,23456,50,1049,52.200707143037974,63,1,0,1,0,overtake_blocked,actor,,,,,,
