iteration,timesteps_so_far,avg_episodic_length,avg_episodic_return,avg_loss,iteration_seconds
1,4101,11.991228,6.390303,-0.00381,29.54
2,8209,12.046921,6.372586,-0.003836,29.17
3,12313,12.785047,6.935149,-0.003829,29.46
4,16421,13.251613,7.188115,-0.003556,29.08
5,20522,14.339161,8.075701,-0.003539,28.74
6,24620,15.291045,8.706961,-0.003508,28.86
7,28720,15.891473,9.24358,-0.002573,28.65
8,32826,16.293651,9.589824,-0.002912,28.64
9,36943,17.978166,10.712517,-0.003154,28.94
10,41055,19.488152,12.028138,-0.002708,28.43
11,45161,21.385417,13.448998,-0.002565,28.43
12,49274,20.772727,13.255638,-0.001713,28.38
13,53376,21.589474,13.834177,-0.001756,28.3
14,57491,22.60989,14.583868,-0.001265,28.58
15,61626,27.203947,18.404241,-0.000978,34.21
16,65854,27.815789,19.051605,-0.000493,30.78
17,69976,27.66443,18.999378,-0.000502,28.27
18,74077,26.288462,18.001646,-0.000388,28.12
19,78174,26.095541,17.731456,-0.000569,28.06
20,82275,26.62987,18.023409,-0.000532,28.17
21,86381,29.970803,21.164279,-0.000491,29.91
22,90489,31.121212,22.021405,-0.000547,28.69
23,94600,26.352564,17.915643,-0.000607,28.56
24,98721,29.862319,20.479701,-0.001056,28.49
25,102836,32.92,23.727521,-0.000432,28.18
26,106973,29.76259,20.955551,-0.000408,28.7
27,111079,34.504202,24.529749,-0.00056,28.12
28,115182,33.631148,24.208701,-0.000682,28.87
29,119279,30.574627,21.409674,-0.000576,27.95
30,123387,38.392523,27.974082,-0.000538,28.16
31,127504,36.114035,26.44605,-0.000563,28.23
32,131656,32.692913,23.052226,-0.000335,28.51
33,135777,37.126126,27.316888,-0.000464,28.25
34,139904,38.933962,28.974158,-0.000357,28.7
35,144008,41.877551,30.982756,-0.000145,28.07
36,148115,40.663366,30.310034,-0.000294,30.18
37,152238,44.815217,33.668921,-0.000633,38.15
38,156349,42.381443,31.771856,-0.000534,33.97
39,160477,45.866667,34.448198,-0.000428,29.55
40,164654,52.873418,40.340483,-0.000574,30.4
41,168917,46.846154,35.093253,-0.000965,30.61
42,173049,49.783133,37.652754,-4.9e-05,28.76
43,177164,53.441558,40.528397,-0.000333,29.04
44,181393,51.573171,39.17495,-0.000495,28.71
45,185531,45.977778,34.74634,-0.000383,29.18
46,189659,58.140845,45.030405,-0.000585,29.76
47,193794,68.916667,53.85227,-0.0004,29.04
48,197892,62.090909,48.562324,-0.000392,28.39
49,202173,57.08,43.867268,-0.000617,29.56
