run_index,model,train_seed,env_id,base_config_name,config_variant,ego_start_lane_policy,target_timesteps,final_training_return,final_training_length,eval_episodes,eval_type,avg_episodic_return,avg_episodic_length,collision_rate,run_id,run_folder,training_log,training_summary,evaluation_per_episode,evaluation_summary,actor_checkpoint,critic_checkpoint
1,deep_sets_mean_max,12345,continuous-spawn-highway-v0,curriculum_stage_2_easy_overtake,curriculum_stage_2_easy_overtake_lite,random,100000,30.758687,41.93,50,full,150.243746,187.28,0.74,meanmax_continuous_stage2_lite_5run_100k_20260510_152144\seed12345,C:\Users\milke\groupCoursework\FYP\experiment_runs\meanmax_continuous_stage2_lite_5run_100k_20260510_152144\seed12345,C:\Users\milke\groupCoursework\FYP\experiment_runs\meanmax_continuous_stage2_lite_5run_100k_20260510_152144\seed12345\training_log.csv,C:\Users\milke\groupCoursework\FYP\experiment_runs\meanmax_continuous_stage2_lite_5run_100k_20260510_152144\seed12345\training_summary.csv,C:\Users\milke\groupCoursework\FYP\experiment_runs\meanmax_continuous_stage2_lite_5run_100k_20260510_152144\seed12345\evaluation_per_episode.csv,C:\Users\milke\groupCoursework\FYP\experiment_runs\meanmax_continuous_stage2_lite_5run_100k_20260510_152144\seed12345\evaluation_summary.csv,C:\Users\milke\groupCoursework\FYP\experiment_runs\meanmax_continuous_stage2_lite_5run_100k_20260510_152144\seed12345\checkpoint_actor.pth,C:\Users\milke\groupCoursework\FYP\experiment_runs\meanmax_continuous_stage2_lite_5run_100k_20260510_152144\seed12345\checkpoint_critic.pth
2,deep_sets_mean_max,23456,continuous-spawn-highway-v0,curriculum_stage_2_easy_overtake,curriculum_stage_2_easy_overtake_lite,random,100000,27.901457,38.092593,50,full,145.858522,178.06,0.76,meanmax_continuous_stage2_lite_5run_100k_20260510_152144\seed23456,C:\Users\milke\groupCoursework\FYP\experiment_runs\meanmax_continuous_stage2_lite_5run_100k_20260510_152144\seed23456,C:\Users\milke\groupCoursework\FYP\experiment_runs\meanmax_continuous_stage2_lite_5run_100k_20260510_152144\seed23456\training_log.csv,C:\Users\milke\groupCoursework\FYP\experiment_runs\meanmax_continuous_stage2_lite_5run_100k_20260510_152144\seed23456\training_summary.csv,C:\Users\milke\groupCoursework\FYP\experiment_runs\meanmax_continuous_stage2_lite_5run_100k_20260510_152144\seed23456\evaluation_per_episode.csv,C:\Users\milke\groupCoursework\FYP\experiment_runs\meanmax_continuous_stage2_lite_5run_100k_20260510_152144\seed23456\evaluation_summary.csv,C:\Users\milke\groupCoursework\FYP\experiment_runs\meanmax_continuous_stage2_lite_5run_100k_20260510_152144\seed23456\checkpoint_actor.pth,C:\Users\milke\groupCoursework\FYP\experiment_runs\meanmax_continuous_stage2_lite_5run_100k_20260510_152144\seed23456\checkpoint_critic.pth
3,deep_sets_mean_max,34567,continuous-spawn-highway-v0,curriculum_stage_2_easy_overtake,curriculum_stage_2_easy_overtake_lite,random,100000,25.358667,34.233333,50,full,102.57622,121.64,0.98,meanmax_continuous_stage2_lite_5run_100k_20260510_152144\seed34567,C:\Users\milke\groupCoursework\FYP\experiment_runs\meanmax_continuous_stage2_lite_5run_100k_20260510_152144\seed34567,C:\Users\milke\groupCoursework\FYP\experiment_runs\meanmax_continuous_stage2_lite_5run_100k_20260510_152144\seed34567\training_log.csv,C:\Users\milke\groupCoursework\FYP\experiment_runs\meanmax_continuous_stage2_lite_5run_100k_20260510_152144\seed34567\training_summary.csv,C:\Users\milke\groupCoursework\FYP\experiment_runs\meanmax_continuous_stage2_lite_5run_100k_20260510_152144\seed34567\evaluation_per_episode.csv,C:\Users\milke\groupCoursework\FYP\experiment_runs\meanmax_continuous_stage2_lite_5run_100k_20260510_152144\seed34567\evaluation_summary.csv,C:\Users\milke\groupCoursework\FYP\experiment_runs\meanmax_continuous_stage2_lite_5run_100k_20260510_152144\seed34567\checkpoint_actor.pth,C:\Users\milke\groupCoursework\FYP\experiment_runs\meanmax_continuous_stage2_lite_5run_100k_20260510_152144\seed34567\checkpoint_critic.pth
4,deep_sets_mean_max,45678,continuous-spawn-highway-v0,curriculum_stage_2_easy_overtake,curriculum_stage_2_easy_overtake_lite,random,100000,33.969982,45.577778,50,full,204.877227,249.68,0.62,meanmax_continuous_stage2_lite_5run_100k_20260510_152144\seed45678,C:\Users\milke\groupCoursework\FYP\experiment_runs\meanmax_continuous_stage2_lite_5run_100k_20260510_152144\seed45678,C:\Users\milke\groupCoursework\FYP\experiment_runs\meanmax_continuous_stage2_lite_5run_100k_20260510_152144\seed45678\training_log.csv,C:\Users\milke\groupCoursework\FYP\experiment_runs\meanmax_continuous_stage2_lite_5run_100k_20260510_152144\seed45678\training_summary.csv,C:\Users\milke\groupCoursework\FYP\experiment_runs\meanmax_continuous_stage2_lite_5run_100k_20260510_152144\seed45678\evaluation_per_episode.csv,C:\Users\milke\groupCoursework\FYP\experiment_runs\meanmax_continuous_stage2_lite_5run_100k_20260510_152144\seed45678\evaluation_summary.csv,C:\Users\milke\groupCoursework\FYP\experiment_runs\meanmax_continuous_stage2_lite_5run_100k_20260510_152144\seed45678\checkpoint_actor.pth,C:\Users\milke\groupCoursework\FYP\experiment_runs\meanmax_continuous_stage2_lite_5run_100k_20260510_152144\seed45678\checkpoint_critic.pth
5,deep_sets_mean_max,56789,continuous-spawn-highway-v0,curriculum_stage_2_easy_overtake,curriculum_stage_2_easy_overtake_lite,random,100000,32.385128,44.430108,50,full,169.306892,210.56,0.72,meanmax_continuous_stage2_lite_5run_100k_20260510_152144\seed56789,C:\Users\milke\groupCoursework\FYP\experiment_runs\meanmax_continuous_stage2_lite_5run_100k_20260510_152144\seed56789,C:\Users\milke\groupCoursework\FYP\experiment_runs\meanmax_continuous_stage2_lite_5run_100k_20260510_152144\seed56789\training_log.csv,C:\Users\milke\groupCoursework\FYP\experiment_runs\meanmax_continuous_stage2_lite_5run_100k_20260510_152144\seed56789\training_summary.csv,C:\Users\milke\groupCoursework\FYP\experiment_runs\meanmax_continuous_stage2_lite_5run_100k_20260510_152144\seed56789\evaluation_per_episode.csv,C:\Users\milke\groupCoursework\FYP\experiment_runs\meanmax_continuous_stage2_lite_5run_100k_20260510_152144\seed56789\evaluation_summary.csv,C:\Users\milke\groupCoursework\FYP\experiment_runs\meanmax_continuous_stage2_lite_5run_100k_20260510_152144\seed56789\checkpoint_actor.pth,C:\Users\milke\groupCoursework\FYP\experiment_runs\meanmax_continuous_stage2_lite_5run_100k_20260510_152144\seed56789\checkpoint_critic.pth
