model,train_seed,config_name,target_timesteps,iteration,timesteps_so_far,avg_episodic_return,avg_episodic_length,avg_loss,iteration_seconds,training_csv,actor_checkpoint,critic_checkpoint
uncertainty_meanmax_threshold,45678,curriculum_stage_3_mixed_traffic,100000,25,102861,33.304,45.51,-0.00025,73.94,C:\Users\milke\groupCoursework\FYP\experiment_runs\stage3_uncertainty_meanmax_threshold_extend2_100k_20260512_162928\seed45678\training_log.csv,C:\Users\milke\groupCoursework\FYP\experiment_runs\stage3_uncertainty_meanmax_threshold_extend2_100k_20260512_162928\seed45678\checkpoint_actor.pth,C:\Users\milke\groupCoursework\FYP\experiment_runs\stage3_uncertainty_meanmax_threshold_extend2_100k_20260512_162928\seed45678\checkpoint_critic.pth
