model,train_seed,episode_index,eval_seed,episodic_return,episodic_length,collided,capped,terminated,truncated,scenario
mlp_baseline,23456,1,1000,438.70113369119144,525,0,0,0,1,overtake_easy
mlp_baseline,23456,2,1001,435.9940646086505,525,0,0,0,1,overtake_easy
mlp_baseline,23456,3,1002,31.637986339745076,49,1,0,1,0,overtake_easy
mlp_baseline,23456,4,1003,47.47202890120491,56,1,0,1,0,overtake_easy
mlp_baseline,23456,5,1004,440.2487020294977,525,0,0,0,1,overtake_easy
mlp_baseline,23456,6,1005,442.72773239724137,525,0,0,0,1,stay_best
mlp_baseline,23456,7,1006,21.502994251253035,38,1,0,1,0,overtake_easy
mlp_baseline,23456,8,1007,438.87475132334725,525,0,0,0,1,overtake_blocked
mlp_baseline,23456,9,1008,36.67699292289085,53,1,0,1,0,overtake_blocked
mlp_baseline,23456,10,1009,437.4406684753111,525,0,0,0,1,overtake_easy
mlp_baseline,23456,11,1010,440.02741964125363,525,0,0,0,1,overtake_easy
mlp_baseline,23456,12,1011,438.93286913978505,525,0,0,0,1,overtake_easy
mlp_baseline,23456,13,1012,46.382849126842764,55,1,0,1,0,overtake_easy
mlp_baseline,23456,14,1013,45.65083844137103,54,1,0,1,0,overtake_easy
mlp_baseline,23456,15,1014,49.51205959485586,68,1,0,1,0,overtake_easy
mlp_baseline,23456,16,1015,30.08089284242941,44,1,0,1,0,overtake_easy
mlp_baseline,23456,17,1016,27.373706208751027,44,1,0,1,0,overtake_easy
mlp_baseline,23456,18,1017,52.55220432426853,63,1,0,1,0,overtake_blocked
mlp_baseline,23456,19,1018,53.33931276554269,67,1,0,1,0,overtake_easy
mlp_baseline,23456,20,1019,36.450139166008924,51,1,0,1,0,overtake_easy
mlp_baseline,23456,21,1020,440.41043631487474,525,0,0,0,1,overtake_easy
mlp_baseline,23456,22,1021,441.47418346798224,525,0,0,0,1,overtake_easy
mlp_baseline,23456,23,1022,441.2165298369331,525,0,0,0,1,stay_best
mlp_baseline,23456,24,1023,437.2654623917311,525,0,0,0,1,stay_best
mlp_baseline,23456,25,1024,34.49641361545973,51,1,0,1,0,overtake_easy
mlp_baseline,23456,26,1025,439.71126901270753,525,0,0,0,1,overtake_easy
mlp_baseline,23456,27,1026,22.668184946806413,34,1,0,1,0,overtake_easy
mlp_baseline,23456,28,1027,26.016010680271144,40,1,0,1,0,overtake_easy
mlp_baseline,23456,29,1028,28.447794391456615,43,1,0,1,0,overtake_easy
mlp_baseline,23456,30,1029,27.254242723945346,35,1,0,1,0,overtake_blocked
mlp_baseline,23456,31,1030,33.181296245603036,52,1,0,1,0,overtake_easy
mlp_baseline,23456,32,1031,70.10857978301185,85,1,0,1,0,stay_best
mlp_baseline,23456,33,1032,43.32885926145374,63,1,0,1,0,overtake_easy
mlp_baseline,23456,34,1033,38.503351812504455,58,1,0,1,0,overtake_blocked
mlp_baseline,23456,35,1034,28.247660055935242,42,1,0,1,0,overtake_easy
mlp_baseline,23456,36,1035,52.51255237577453,63,1,0,1,0,overtake_easy
mlp_baseline,23456,37,1036,23.22479902741069,40,1,0,1,0,overtake_blocked
mlp_baseline,23456,38,1037,31.32401171865421,49,1,0,1,0,overtake_easy
mlp_baseline,23456,39,1038,27.18431226917637,44,1,0,1,0,overtake_easy
mlp_baseline,23456,40,1039,36.81880909262723,56,1,0,1,0,overtake_easy
mlp_baseline,23456,41,1040,45.20906386484852,53,1,0,1,0,overtake_easy
mlp_baseline,23456,42,1041,51.23967123771883,60,1,0,1,0,overtake_easy
mlp_baseline,23456,43,1042,243.29778238788217,294,1,0,1,0,overtake_easy
mlp_baseline,23456,44,1043,106.91953619524921,135,1,0,1,0,overtake_easy
mlp_baseline,23456,45,1044,43.388783012317504,53,1,0,1,0,overtake_blocked
mlp_baseline,23456,46,1045,439.864378834984,525,0,0,0,1,overtake_easy
mlp_baseline,23456,47,1046,44.82586571722266,60,1,0,1,0,overtake_blocked
mlp_baseline,23456,48,1047,440.2320059001142,525,0,0,0,1,overtake_easy
mlp_baseline,23456,49,1048,69.15394141724575,92,1,0,1,0,overtake_easy
mlp_baseline,23456,50,1049,49.436338307853106,62,1,0,1,0,overtake_easy
