iteration,timesteps_so_far,avg_episodic_length,avg_episodic_return,avg_loss,iteration_seconds
1,4104,21.264249,13.378835,-0.00151,29.41
2,8210,20.53,12.806977,-0.001231,30.25
3,12322,20.457711,12.640554,-0.001003,29.44
4,16438,22.615385,14.576193,-0.000911,30.06
5,20544,23.462857,15.066197,-0.000796,29.32
6,24663,22.756906,14.359351,-0.000774,29.31
7,28770,23.739884,15.292756,-0.000852,29.16
8,32868,24.538922,16.007302,-0.000723,29.63
9,36979,24.76506,16.247443,-0.00055,29.91
10,41077,24.686747,16.083332,-0.000692,29.37
11,45187,25.6875,17.006785,-0.00049,29.53
12,49293,27.743243,18.726944,-0.000718,29.25
13,53466,27.27451,18.339155,-0.000605,30.76
14,57568,25.320988,16.317288,-0.000752,29.64
15,61676,26.0,17.515888,-0.00075,29.6
16,65848,30.231884,20.987233,-0.000746,30.12
17,69944,32.251969,22.767138,-0.000938,29.77
18,74045,29.292857,20.044695,-0.000846,30.18
19,78153,30.887218,21.564825,-0.000739,29.4
20,82263,37.706422,26.716465,-0.000716,29.92
21,86443,36.99115,26.495811,-0.000909,29.58
22,90555,37.045045,26.440847,-0.000477,29.02
23,94670,34.291667,24.49264,-0.000542,29.18
24,98794,35.86087,26.103876,-0.001088,29.11
25,102898,40.235294,29.807766,-0.00069,29.66
26,106999,39.815534,29.261899,-0.000871,29.14
27,111102,50.036585,37.730582,-0.000486,29.29
28,115447,51.117647,38.847588,-0.000991,30.88
29,119651,60.057143,46.17676,-0.000965,30.0
30,123813,46.764045,35.297056,-0.000418,30.06
31,128087,57.756757,43.997337,-0.00098,30.65
32,132264,70.79661,55.299123,-0.000196,31.99
33,136404,59.142857,46.028693,-0.000991,29.27
34,140554,69.166667,54.400553,-0.001377,29.8
35,144776,69.213115,53.724621,5e-06,30.28
36,149015,78.5,62.326899,-0.000126,31.87
37,153134,93.613636,74.501071,-0.000657,29.69
38,157293,71.706897,55.828257,-0.001284,29.71
39,161423,82.6,65.472587,-0.001602,29.76
40,165567,86.333333,67.898168,-3.6e-05,30.87
41,169849,76.464286,60.320187,-0.000744,30.93
42,174008,75.618182,58.881162,-0.000466,29.98
43,178104,105.025641,83.136589,-0.000775,29.33
44,182302,91.26087,72.086286,-0.000603,30.38
45,186416,74.8,57.969194,-0.001064,31.82
46,190575,122.323529,98.646587,-0.001195,30.36
47,194729,106.512821,84.929287,-0.001138,29.85
48,199113,151.172414,122.313568,-3e-06,35.11
49,203260,79.75,62.23154,-0.000513,30.4
