threshold,episode,seed,episodic_return,episodic_length,collided,avg_uncertainty,max_uncertainty,activation_count,activation_rate
0.0005,1,1000,94.66064170851345,115,True,0.00043806840855090145,0.001655339146964252,41,0.3565217391304348
0.0005,2,1001,112.88905621155934,154,True,0.0004015859957181927,0.002109717344865203,40,0.2597402597402597
0.0005,3,1002,17.333358727828255,29,True,0.0003181627137658732,0.001084514195099473,4,0.13793103448275862
0.0005,4,1003,56.63038347899384,80,True,0.00044960738121062603,0.0014920394169166684,29,0.3625
0.0005,5,1004,153.32526775813008,179,True,0.0003818835198801442,0.001994243822991848,49,0.2737430167597765
0.0005,6,1005,88.15981858052926,95,True,0.00044190612388774755,0.001503744744695723,35,0.3684210526315789
0.0005,7,1006,69.3385237313601,92,True,0.00045545357372010704,0.0014603942399844527,31,0.33695652173913043
0.0005,8,1007,78.90435275221613,108,True,0.00040842771084970554,0.0015236741164699197,27,0.25
0.0005,9,1008,15.577945321106933,28,True,0.0003517809649825462,0.0011773608857765794,4,0.14285714285714285
0.0005,10,1009,78.2458445301396,96,True,0.0004157630528425216,0.00129745586309582,31,0.3229166666666667
0.0005,11,1010,154.777937284103,168,True,0.00035326101511773666,0.0014343138318508863,36,0.21428571428571427
0.0005,12,1011,136.90568220251578,155,True,0.0003529809819156071,0.0012516704155132174,36,0.23225806451612904
0.0005,13,1012,181.12715240861164,215,True,0.0003572937379981023,0.0015186291420832276,42,0.19534883720930232
0.0005,14,1013,140.06747030780423,176,True,0.00038698185457261303,0.0017475757049396634,46,0.26136363636363635
0.0005,15,1014,22.040319859530587,36,True,0.0003047782393979206,0.0008128902991302311,5,0.1388888888888889
0.0005,16,1015,17.196636603576945,28,True,0.0004693689017066,0.0019253764767199755,12,0.42857142857142855
0.0005,17,1016,15.15601024574009,27,True,0.00041508872150357263,0.0009269773727282882,9,0.3333333333333333
0.0005,18,1017,19.793021991772022,32,True,0.00034378411874058656,0.0009666050900705159,6,0.1875
0.0005,19,1018,129.81149121829426,148,True,0.0003819383308025961,0.0018519024597480893,40,0.2702702702702703
0.0005,20,1019,16.677742135668726,29,True,0.00038212000426624557,0.00123109039850533,9,0.3103448275862069
0.0005,21,1020,99.13137009843635,127,True,0.00043169614520851125,0.002462053671479225,44,0.3464566929133858
0.0005,22,1021,190.1383395768239,211,True,0.0004299190204361039,0.0018955625128000975,70,0.33175355450236965
0.0005,23,1022,72.70696349542835,87,True,0.00043222028870823335,0.0014558135299012065,28,0.3218390804597701
0.0005,24,1023,104.67228676932764,130,True,0.0003910894779367551,0.001174360397271812,37,0.2846153846153846
0.0005,25,1024,16.97810864642774,30,True,0.00047180572734456896,0.0016198622761294246,11,0.36666666666666664
0.0005,26,1025,52.90176984673554,66,True,0.0003625605330970564,0.0009906805353239179,16,0.24242424242424243
0.0005,27,1026,11.423471875825125,21,True,0.00032266116613755,0.0009421879076398909,5,0.23809523809523808
0.0005,28,1027,14.428378336683162,25,True,0.0005004436177841853,0.0010455012088641524,10,0.4
0.0005,29,1028,16.326029479720397,28,True,0.0005703798176130347,0.0015252591110765934,13,0.4642857142857143
0.0005,30,1029,10.675757759797822,20,True,0.00038517585189765666,0.0010840011527761817,5,0.25
0.0005,31,1030,19.249593445140086,32,True,0.000496081400683579,0.0028794000390917063,11,0.34375
0.0005,32,1031,77.58341193589588,100,True,0.00041709497298143106,0.0021347361616790295,33,0.33
0.0005,33,1032,22.179047571135765,36,True,0.00041503369114555727,0.0015695194015279412,12,0.3333333333333333
0.0005,34,1033,23.919827786170615,36,True,0.00042648094434601563,0.0012879414716735482,10,0.2777777777777778
0.0005,35,1034,13.559290141294225,25,True,0.00032808378760819325,0.0007456548046320677,5,0.2
0.0005,36,1035,124.28018643641443,141,True,0.0004296755192394522,0.0018167787929996848,44,0.3120567375886525
0.0005,37,1036,14.232999809608682,25,True,0.0003934711596230045,0.0012245419202372432,6,0.24
0.0005,38,1037,16.92888911997015,29,True,0.000504559796448528,0.001164215267635882,13,0.4482758620689655
0.0005,39,1038,14.07021821122014,25,True,0.00036483271222095934,0.0008406511042267084,7,0.28
0.0005,40,1039,32.877961020355535,41,True,0.0004966707733174412,0.0018628352554515004,15,0.36585365853658536
0.0005,41,1040,77.02387508937151,94,True,0.00039934077851788236,0.0013750318903476,31,0.32978723404255317
0.0005,42,1041,109.8238824700578,131,True,0.0003705263158895443,0.001902953372336924,29,0.22137404580152673
0.0005,43,1042,90.91814302921482,117,True,0.00041456347423815564,0.001168878865428269,37,0.3162393162393162
0.0005,44,1043,88.03576537890933,114,True,0.0004305533002799054,0.0019489119295030832,38,0.3333333333333333
0.0005,45,1044,42.93669302166419,61,True,0.0004306974367894133,0.0012145949294790626,20,0.32786885245901637
0.0005,46,1045,47.27448104215112,71,True,0.00043748414228362046,0.002055215183645487,21,0.29577464788732394
0.0005,47,1046,29.930435233967156,45,True,0.00040277248473204153,0.002211283426731825,14,0.3111111111111111
0.0005,48,1047,86.94442414725911,106,True,0.00040579421216054197,0.0012305884156376123,34,0.32075471698113206
0.0005,49,1048,77.50906811302211,97,True,0.00036725157156773273,0.0017001270316541195,29,0.29896907216494845
0.0005,50,1049,68.7770043611405,87,True,0.0004467464117958858,0.0012806772720068693,35,0.40229885057471265
