model,train_seed,config_name,target_timesteps,iteration,timesteps_so_far,avg_episodic_return,avg_episodic_length,avg_loss,iteration_seconds,training_csv,actor_checkpoint,critic_checkpoint
deep_sets_mean_max,12345,curriculum_stage_2_easy_overtake,300000,73,302305,45.418844,61.802817,-0.00019,43.23,C:\Users\milke\groupCoursework\FYP\experiment_runs\meanmax_single_stage2_full_20260504_201633\training_log.csv,C:\Users\milke\groupCoursework\FYP\experiment_runs\meanmax_single_stage2_full_20260504_201633\checkpoint_actor.pth,C:\Users\milke\groupCoursework\FYP\experiment_runs\meanmax_single_stage2_full_20260504_201633\checkpoint_critic.pth
