iteration,timesteps_so_far,avg_episodic_length,avg_episodic_return,avg_loss,iteration_seconds
1,4100,22.905028,16.994561,-0.00192,208.69
2,8215,23.380682,17.450945,-0.001396,144.99
3,12344,24.577381,18.511011,-0.001321,138.55
4,16473,25.024242,18.98232,-0.001245,144.19
5,20584,27.406667,20.942579,-0.001118,153.69
6,24692,28.929577,22.289327,-0.000882,162.82
7,28840,29.41844,22.734076,-0.000979,151.41
8,32980,29.15493,22.58531,-0.000835,137.26
9,37104,32.992,25.940194,-0.000537,132.15
10,41206,30.842105,24.0105,-0.000737,130.62
11,45315,32.611111,25.679336,-0.000664,141.63
12,49426,33.153226,26.120935,-0.000775,154.04
13,53534,34.233333,26.948173,-0.000942,135.13
14,57653,34.041322,26.941293,-0.00069,131.37
15,61750,37.587156,29.929621,-0.000789,130.86
16,65858,41.494949,33.254265,-0.000703,138.81
17,69965,35.405172,28.011846,-0.000651,143.55
18,74087,43.851064,35.069047,-0.000987,151.41
19,78208,45.788889,36.807316,-0.001231,139.15
20,82378,51.481481,41.653343,-0.000893,126.58
21,86476,45.533333,36.75976,-0.000155,122.69
22,90636,45.217391,36.021685,-0.00072,161.0
23,94746,51.375,41.444763,-0.000572,153.74
24,98937,52.3875,42.249708,-0.000437,150.67
25,103098,54.038961,43.694095,-0.000773,147.08
26,107230,62.606061,50.980602,-0.000383,162.41
27,111527,58.067568,47.010359,-0.000416,164.36
28,115644,84.020408,69.10985,-0.000538,144.91
29,119909,73.534483,60.303631,-0.000459,149.76
30,124021,59.594203,48.185546,-0.001115,144.71
31,128243,79.660377,65.178329,-0.000875,148.21
32,132356,82.26,67.10318,-0.000962,144.96
33,136538,83.64,68.503851,-0.000804,146.32
34,140757,114.027027,94.099494,-0.000928,147.55
35,144899,125.515152,103.729594,-0.001206,145.85
36,149223,131.030303,108.205992,-0.000818,152.99
37,153339,141.931034,117.436296,-0.000977,145.28
38,157516,174.041667,144.686843,-0.000157,195.55
39,161672,148.428571,123.248163,-0.000248,169.17
40,165886,168.56,139.43913,-0.001177,164.94
41,170110,168.96,140.390327,-0.001366,166.95
42,174494,199.272727,165.702068,0.000146,188.05
43,178651,153.962963,128.000435,-0.000348,168.39
44,182959,205.142857,171.19629,-0.000174,174.41
45,187106,180.304348,149.66922,-0.000229,191.37
46,191319,210.65,175.719837,-0.000247,178.31
47,195417,178.173913,148.30076,-0.000567,176.72
48,199695,194.454545,161.744469,-0.000399,193.68
49,203956,163.884615,135.830453,-0.000527,188.03
