iteration,timesteps_so_far,avg_episodic_length,avg_episodic_return,avg_loss,iteration_seconds
1,4103,19.445498,13.174829,-0.002608,36.04
2,8232,22.938889,16.096015,-0.002062,34.5
3,12333,24.123529,16.997838,-0.00199,34.51
4,16445,26.191083,18.648541,-0.001421,34.44
5,20543,24.105882,17.021638,-0.001212,34.58
6,24650,27.938776,20.024087,-0.00075,34.98
