model,train_seed,episode_index,eval_seed,episodic_return,episodic_length,collided,capped,terminated,truncated,scenario
self_attention,34567,1,1000,434.3276394975454,525,0,0,0,1,overtake_easy
self_attention,34567,2,1001,438.80739319587514,525,0,0,0,1,overtake_easy
self_attention,34567,3,1002,17.768659699263036,32,1,0,1,0,overtake_easy
self_attention,34567,4,1003,433.9751082552925,525,0,0,0,1,overtake_easy
self_attention,34567,5,1004,438.81017982048337,525,0,0,0,1,overtake_easy
self_attention,34567,6,1005,441.0918146460534,525,0,0,0,1,stay_best
self_attention,34567,7,1006,13.35584371350325,26,1,0,1,0,overtake_easy
self_attention,34567,8,1007,29.68182725585291,46,1,0,1,0,overtake_blocked
self_attention,34567,9,1008,16.4063456037953,32,1,0,1,0,overtake_blocked
self_attention,34567,10,1009,436.88841787913884,525,0,0,0,1,overtake_easy
self_attention,34567,11,1010,439.85493914494634,525,0,0,0,1,overtake_easy
self_attention,34567,12,1011,438.4026505820267,525,0,0,0,1,overtake_easy
self_attention,34567,13,1012,438.7418200441301,525,0,0,0,1,overtake_blocked
self_attention,34567,14,1013,437.35468375328514,525,0,0,0,1,overtake_easy
self_attention,34567,15,1014,23.66705537463948,42,1,0,1,0,overtake_easy
self_attention,34567,16,1015,16.20736693515936,30,1,0,1,0,overtake_easy
self_attention,34567,17,1016,15.231962167516901,29,1,0,1,0,overtake_easy
self_attention,34567,18,1017,28.920994625230815,43,1,0,1,0,overtake_blocked
self_attention,34567,19,1018,437.39048787058664,525,0,0,0,1,overtake_easy
self_attention,34567,20,1019,17.511524424555326,33,1,0,1,0,overtake_easy
self_attention,34567,21,1020,439.16712994278225,525,0,0,0,1,overtake_easy
self_attention,34567,22,1021,439.00309984220047,525,0,0,0,1,overtake_easy
self_attention,34567,23,1022,440.4379595200566,525,0,0,0,1,stay_best
self_attention,34567,24,1023,439.04782499418855,525,0,0,0,1,stay_best
self_attention,34567,25,1024,17.838258012950785,34,1,0,1,0,overtake_easy
self_attention,34567,26,1025,438.49721740310275,525,0,0,0,1,overtake_easy
self_attention,34567,27,1026,11.191150079289802,22,1,0,1,0,overtake_easy
self_attention,34567,28,1027,14.57194367562848,27,1,0,1,0,overtake_easy
self_attention,34567,29,1028,16.42125069913687,30,1,0,1,0,overtake_easy
self_attention,34567,30,1029,10.857285137868914,22,1,0,1,0,overtake_blocked
self_attention,34567,31,1030,20.110934685568754,36,1,0,1,0,overtake_easy
self_attention,34567,32,1031,440.0694836121355,525,0,0,0,1,stay_best
self_attention,34567,33,1032,23.805780820854267,42,1,0,1,0,overtake_easy
self_attention,34567,34,1033,435.2329258305283,525,0,0,0,1,stay_best
self_attention,34567,35,1034,14.07530347205454,28,1,0,1,0,overtake_easy
self_attention,34567,36,1035,438.4942328271178,525,0,0,0,1,overtake_easy
self_attention,34567,37,1036,14.300621697661242,27,1,0,1,0,overtake_blocked
self_attention,34567,38,1037,17.41993748652277,32,1,0,1,0,overtake_easy
self_attention,34567,39,1038,14.187709294539214,27,1,0,1,0,overtake_easy
self_attention,34567,40,1039,19.282937326299354,36,1,0,1,0,overtake_easy
self_attention,34567,41,1040,438.5938164882053,525,0,0,0,1,overtake_blocked
self_attention,34567,42,1041,437.1542040080955,525,0,0,0,1,overtake_easy
self_attention,34567,43,1042,439.5070847349502,525,0,0,0,1,overtake_easy
self_attention,34567,44,1043,438.922167103177,525,0,0,0,1,overtake_easy
self_attention,34567,45,1044,439.51100144944417,525,0,0,0,1,stay_best
self_attention,34567,46,1045,253.8117145931732,316,1,0,1,0,overtake_easy
self_attention,34567,47,1046,435.9205632923118,525,0,0,0,1,overtake_blocked
self_attention,34567,48,1047,438.28441832010526,525,0,0,0,1,overtake_easy
self_attention,34567,49,1048,439.8664550014347,525,0,0,0,1,overtake_easy
self_attention,34567,50,1049,439.10347055167557,525,0,0,0,1,overtake_easy
