model,train_seed,episode_index,eval_seed,episodic_return,episodic_length,collided,capped,terminated,truncated,scenario
deep_sets_mean,56789,1,1000,438.5533781239807,525,0,0,0,1,overtake_easy
deep_sets_mean,56789,2,1001,440.3945437424688,525,0,0,0,1,overtake_easy
deep_sets_mean,56789,3,1002,17.49539882168493,31,1,0,1,0,overtake_easy
deep_sets_mean,56789,4,1003,90.43600193959426,120,1,0,1,0,overtake_easy
deep_sets_mean,56789,5,1004,444.3214940594458,525,0,0,0,1,overtake_easy
deep_sets_mean,56789,6,1005,447.56103273751364,525,0,0,0,1,stay_best
deep_sets_mean,56789,7,1006,13.07615806028304,25,1,0,1,0,overtake_easy
deep_sets_mean,56789,8,1007,28.17818728949645,40,1,0,1,0,overtake_blocked
deep_sets_mean,56789,9,1008,15.75655240682927,30,1,0,1,0,overtake_blocked
deep_sets_mean,56789,10,1009,438.0292032395208,525,0,0,0,1,overtake_easy
deep_sets_mean,56789,11,1010,445.23439071012996,525,0,0,0,1,overtake_easy
deep_sets_mean,56789,12,1011,442.762991730519,525,0,0,0,1,overtake_easy
deep_sets_mean,56789,13,1012,430.0159570070181,511,1,0,1,0,overtake_blocked
deep_sets_mean,56789,14,1013,441.9437345363717,525,0,0,0,1,overtake_easy
deep_sets_mean,56789,15,1014,23.01347785307046,40,1,0,1,0,overtake_easy
deep_sets_mean,56789,16,1015,15.951797729545097,29,1,0,1,0,overtake_easy
deep_sets_mean,56789,17,1016,14.94292149206358,28,1,0,1,0,overtake_easy
deep_sets_mean,56789,18,1017,27.110549833314803,39,1,0,1,0,overtake_blocked
deep_sets_mean,56789,19,1018,126.47902800706865,145,1,0,1,0,overtake_easy
deep_sets_mean,56789,20,1019,16.8602751506802,31,1,0,1,0,overtake_easy
deep_sets_mean,56789,21,1020,444.36708983140494,525,0,0,0,1,overtake_easy
deep_sets_mean,56789,22,1021,444.7920104961279,525,0,0,0,1,overtake_easy
deep_sets_mean,56789,23,1022,155.51384433735947,178,1,0,1,0,stay_best
deep_sets_mean,56789,24,1023,444.8639616132539,525,0,0,0,1,stay_best
deep_sets_mean,56789,25,1024,17.182196350152136,32,1,0,1,0,overtake_easy
deep_sets_mean,56789,26,1025,441.4567417758062,525,0,0,0,1,overtake_easy
deep_sets_mean,56789,27,1026,11.275528478372014,22,1,0,1,0,overtake_easy
deep_sets_mean,56789,28,1027,14.690153681239185,27,1,0,1,0,overtake_easy
deep_sets_mean,56789,29,1028,16.13965104227811,29,1,0,1,0,overtake_easy
deep_sets_mean,56789,30,1029,10.54240237938894,21,1,0,1,0,overtake_blocked
deep_sets_mean,56789,31,1030,19.858171300554332,35,1,0,1,0,overtake_easy
deep_sets_mean,56789,32,1031,443.1649324900936,525,0,0,0,1,stay_best
deep_sets_mean,56789,33,1032,22.765150338355884,39,1,0,1,0,overtake_easy
deep_sets_mean,56789,34,1033,440.26067491156374,525,0,0,0,1,stay_best
deep_sets_mean,56789,35,1034,13.770409641092124,27,1,0,1,0,overtake_easy
deep_sets_mean,56789,36,1035,443.34575927700075,525,0,0,0,1,overtake_easy
deep_sets_mean,56789,37,1036,14.054071168915145,26,1,0,1,0,overtake_blocked
deep_sets_mean,56789,38,1037,17.148245950671175,31,1,0,1,0,overtake_easy
deep_sets_mean,56789,39,1038,13.881512517122113,26,1,0,1,0,overtake_easy
deep_sets_mean,56789,40,1039,20.061633032350883,34,1,0,1,0,overtake_easy
deep_sets_mean,56789,41,1040,443.07097707119317,525,0,0,0,1,overtake_blocked
deep_sets_mean,56789,42,1041,440.43871682316103,525,0,0,0,1,overtake_easy
deep_sets_mean,56789,43,1042,442.5933074339153,525,0,0,0,1,overtake_easy
deep_sets_mean,56789,44,1043,339.5448183244541,412,1,0,1,0,overtake_easy
deep_sets_mean,56789,45,1044,445.21381035758446,525,0,0,0,1,stay_best
deep_sets_mean,56789,46,1045,445.3152649719821,525,0,0,0,1,overtake_easy
deep_sets_mean,56789,47,1046,47.34824220972655,63,1,0,1,0,overtake_blocked
deep_sets_mean,56789,48,1047,444.2488176627362,525,0,0,0,1,overtake_easy
deep_sets_mean,56789,49,1048,445.4605101603084,525,0,0,0,1,overtake_easy
deep_sets_mean,56789,50,1049,315.4721562125431,387,1,0,1,0,overtake_easy
