model,train_seed,config_name,eval_episodes,eval_type,eval_max_steps,avg_episodic_return,avg_episodic_length,collision_rate,per_episode_csv,actor_checkpoint
deep_sets_mean,12345,curriculum_stage_2_easy_overtake,50,full,,165.594867,203.02,0.68,C:\Users\milke\groupCoursework\FYP\experiment_runs\stage2_backbones_5x200k_20260507_200648\deep_sets_mean\seed12345\evaluation_per_episode.csv,C:\Users\milke\groupCoursework\FYP\experiment_runs\stage2_backbones_5x200k_20260507_200648\deep_sets_mean\seed12345\checkpoint_actor.pth
