model,train_seed,config_name,eval_episodes,eval_type,eval_max_steps,avg_episodic_return,avg_episodic_length,collision_rate,per_episode_csv,actor_checkpoint
self_attention,34567,curriculum_stage_2_easy_overtake,50,full,,256.567017,312.9,0.48,C:\Users\milke\groupCoursework\FYP\experiment_runs\self_attention_continuous_stage2_lite_100k_seed34567_20260506_192920\evaluation_per_episode.csv,C:\Users\milke\groupCoursework\FYP\experiment_runs\self_attention_continuous_stage2_lite_100k_seed34567_20260506_192920\checkpoint_actor.pth
