model,train_seed,config_name,eval_episodes,eval_type,eval_max_steps,eval_action_mode,safeguard_threshold,mc_samples,avg_episodic_return,avg_episodic_length,collision_rate,avg_uncertainty,avg_max_uncertainty,avg_activations_per_episode,avg_activation_rate,total_activations,per_episode_csv,actor_checkpoint
uncertainty_meanmax_threshold,56789,curriculum_stage_3_mixed_traffic,50,full,,safeguarded,0.0005,5,187.296397,232.74,0.78,0.000456,0.001889,80.64,0.346221,4032,C:\Users\milke\groupCoursework\FYP\experiment_runs\stage3_uncertainty_meanmax_threshold_extend2_100k_20260512_162928\seed56789\evaluation_per_episode.csv,C:\Users\milke\groupCoursework\FYP\experiment_runs\stage3_uncertainty_meanmax_threshold_extend2_100k_20260512_162928\seed56789\checkpoint_actor.pth
