iteration,timesteps_so_far,avg_episodic_length,avg_episodic_return,avg_loss,iteration_seconds
1,4102,12.69969,7.65464,-0.007506,44.14
2,8201,13.942177,8.590086,-0.007233,43.2
3,12301,15.648855,10.033104,-0.004873,42.43
4,16398,18.707763,12.58711,-0.002936,42.23
5,20498,20.29703,13.994427,-0.003229,41.83
6,24596,18.376682,12.344203,-0.002298,42.1
