model,train_seed,episode_index,eval_seed,episodic_return,episodic_length,collided,capped,terminated,truncated,scenario
deep_sets_mean_max,45678,1,1000,439.6091116349379,525,0,0,0,1,overtake_easy
deep_sets_mean_max,45678,2,1001,173.09524421182314,215,1,0,1,0,overtake_easy
deep_sets_mean_max,45678,3,1002,28.50439617435219,47,1,0,1,0,overtake_easy
deep_sets_mean_max,45678,4,1003,44.99686607868768,53,1,0,1,0,overtake_easy
deep_sets_mean_max,45678,5,1004,444.2942473883478,525,0,0,0,1,overtake_easy
deep_sets_mean_max,45678,6,1005,443.4805943862855,525,0,0,0,1,stay_best
deep_sets_mean_max,45678,7,1006,21.196694586648753,37,1,0,1,0,overtake_easy
deep_sets_mean_max,45678,8,1007,443.0823210413391,525,0,0,0,1,overtake_blocked
deep_sets_mean_max,45678,9,1008,25.030159777116147,40,1,0,1,0,overtake_blocked
deep_sets_mean_max,45678,10,1009,141.2682232656545,177,1,0,1,0,overtake_easy
deep_sets_mean_max,45678,11,1010,442.41987677325,525,0,0,0,1,overtake_easy
deep_sets_mean_max,45678,12,1011,443.1608545322543,525,0,0,0,1,overtake_easy
deep_sets_mean_max,45678,13,1012,444.1790389592172,525,0,0,0,1,overtake_easy
deep_sets_mean_max,45678,14,1013,33.530589462570575,46,1,0,1,0,overtake_easy
deep_sets_mean_max,45678,15,1014,38.20564536219023,61,1,0,1,0,overtake_easy
deep_sets_mean_max,45678,16,1015,25.170991712883012,42,1,0,1,0,overtake_easy
deep_sets_mean_max,45678,17,1016,24.465326341194,42,1,0,1,0,overtake_easy
deep_sets_mean_max,45678,18,1017,87.33639703555511,106,1,0,1,0,overtake_blocked
deep_sets_mean_max,45678,19,1018,151.61213057189843,190,1,0,1,0,overtake_easy
deep_sets_mean_max,45678,20,1019,30.20342305962659,49,1,0,1,0,overtake_easy
deep_sets_mean_max,45678,21,1020,443.32770555637705,525,0,0,0,1,overtake_easy
deep_sets_mean_max,45678,22,1021,441.8533324829191,525,0,0,0,1,overtake_easy
deep_sets_mean_max,45678,23,1022,442.1685909179155,525,0,0,0,1,stay_best
deep_sets_mean_max,45678,24,1023,441.33664816052504,525,0,0,0,1,stay_best
deep_sets_mean_max,45678,25,1024,30.918727779488673,48,1,0,1,0,overtake_easy
deep_sets_mean_max,45678,26,1025,443.2253091548043,525,0,0,0,1,overtake_easy
deep_sets_mean_max,45678,27,1026,18.603848939642575,33,1,0,1,0,overtake_easy
deep_sets_mean_max,45678,28,1027,23.060133072389316,39,1,0,1,0,overtake_easy
deep_sets_mean_max,45678,29,1028,24.75743415456801,41,1,0,1,0,overtake_easy
deep_sets_mean_max,45678,30,1029,18.19465647226882,33,1,0,1,0,overtake_blocked
deep_sets_mean_max,45678,31,1030,30.062463430589197,49,1,0,1,0,overtake_easy
deep_sets_mean_max,45678,32,1031,444.6271534239379,525,0,0,0,1,stay_best
deep_sets_mean_max,45678,33,1032,35.50591008487991,57,1,0,1,0,overtake_easy
deep_sets_mean_max,45678,34,1033,32.8454861309883,53,1,0,1,0,overtake_blocked
deep_sets_mean_max,45678,35,1034,24.885208538125738,39,1,0,1,0,overtake_easy
deep_sets_mean_max,45678,36,1035,418.8057177465865,508,1,0,1,0,overtake_easy
deep_sets_mean_max,45678,37,1036,22.930867801829628,39,1,0,1,0,overtake_blocked
deep_sets_mean_max,45678,38,1037,27.580163569449194,46,1,0,1,0,overtake_easy
deep_sets_mean_max,45678,39,1038,26.467820081738594,42,1,0,1,0,overtake_easy
deep_sets_mean_max,45678,40,1039,40.075604264888554,54,1,0,1,0,overtake_easy
deep_sets_mean_max,45678,41,1040,439.09223637815484,525,0,0,0,1,overtake_easy
deep_sets_mean_max,45678,42,1041,444.4235517151836,525,0,0,0,1,overtake_easy
deep_sets_mean_max,45678,43,1042,435.43476397518634,525,0,0,0,1,overtake_easy
deep_sets_mean_max,45678,44,1043,94.45150825821098,123,1,0,1,0,overtake_easy
deep_sets_mean_max,45678,45,1044,33.60405986629302,42,1,0,1,0,overtake_blocked
deep_sets_mean_max,45678,46,1045,443.8863884506208,525,0,0,0,1,overtake_easy
deep_sets_mean_max,45678,47,1046,48.0181860930034,67,1,0,1,0,overtake_blocked
deep_sets_mean_max,45678,48,1047,442.39898511010045,525,0,0,0,1,overtake_easy
deep_sets_mean_max,45678,49,1048,64.92721272248886,91,1,0,1,0,overtake_easy
deep_sets_mean_max,45678,50,1049,441.5495316667586,525,0,0,0,1,overtake_easy
