model,train_seed,config_name,eval_episodes,eval_type,eval_max_steps,avg_episodic_return,avg_episodic_length,collision_rate,per_episode_csv,actor_checkpoint
mlp_baseline,12345,curriculum_stage_2_easy_overtake,50,full,,219.456183,268.12,0.58,C:\Users\milke\groupCoursework\FYP\experiment_runs\stage2_backbones_5x200k_fresh_20260509_053844\mlp_baseline\seed12345\evaluation_per_episode.csv,C:\Users\milke\groupCoursework\FYP\experiment_runs\stage2_backbones_5x200k_fresh_20260509_053844\mlp_baseline\seed12345\checkpoint_actor.pth
