iteration,timesteps_so_far,avg_episodic_length,avg_episodic_return,avg_loss,iteration_seconds
1,4118,12.949686,7.04241,-0.003054,65.78
2,8215,14.127586,7.936251,-0.003122,52.95
3,12320,14.713262,8.344478,-0.00266,53.42
4,16417,15.174074,8.629592,-0.002679,53.26
5,20517,16.872428,9.856125,-0.002498,58.07
6,24615,17.364407,10.358948,-0.002114,57.39
7,28715,19.069767,11.83373,-0.002363,57.01
8,32817,18.394619,11.127649,-0.001983,56.97
9,36928,21.300518,13.364389,-0.00161,58.37
10,41041,21.87766,13.853376,-0.001343,61.83
11,45139,21.015385,12.914358,-0.001056,65.25
12,49238,24.39881,15.679379,-0.000709,64.43
13,53357,22.756906,14.570056,-0.000585,65.63
14,57454,22.761111,14.574656,-0.000374,64.77
15,61556,24.416667,16.079496,-0.000344,65.52
16,65658,25.798742,17.037622,-0.000278,65.65
17,69767,23.214689,14.974437,-0.000451,64.51
18,73876,24.313609,15.820772,-0.000463,65.61
19,77993,27.817568,18.882626,-0.000427,63.74
20,82090,25.447205,16.708078,-0.000415,64.91
21,86194,28.901408,19.457605,-0.000325,64.93
22,90311,29.407143,20.466146,-0.000392,63.7
23,94418,25.042683,16.462053,-0.000692,64.43
24,98517,26.79085,17.79355,-0.000558,64.53
25,102716,30.208633,21.029158,-0.000575,66.59
26,106856,29.15493,19.978001,-0.000487,65.79
27,110983,29.06338,19.731918,-0.000503,64.94
28,115158,28.993056,20.004901,-0.000564,65.98
29,119268,26.516129,17.585113,-0.000792,64.63
30,123387,30.738806,21.176478,-0.000578,69.08
31,127518,33.860656,23.956894,-0.000644,66.74
32,131620,32.816,22.746221,-0.000619,66.58
33,135722,35.669565,25.365316,-0.00063,66.55
34,139837,37.072072,26.708369,-0.000552,67.67
35,143952,40.343137,29.210021,-0.000454,66.62
36,148083,49.771084,36.979456,-0.000648,66.75
37,152198,41.565657,30.521775,-0.000727,70.27
38,156321,41.646465,30.601474,-0.000789,66.56
39,160441,44.301075,32.527526,-0.000425,67.83
40,164542,47.137931,35.715416,-0.00069,65.9
41,168639,49.963415,37.079961,-0.000491,67.32
42,172922,44.154639,32.077434,-0.000668,69.5
43,177193,47.455556,35.148473,-0.000634,69.93
44,181327,47.517241,34.985979,-0.000432,67.1
45,185567,57.297297,43.844945,-0.000524,68.19
46,189667,58.571429,44.515955,-0.000635,63.63
47,193786,79.211538,62.006653,-0.000172,62.06
48,197954,57.09589,43.957556,-0.000795,63.88
49,202053,66.112903,51.079697,-0.000265,61.65
