model,train_seed,config_name,target_timesteps,iteration,timesteps_so_far,avg_episodic_return,avg_episodic_length,avg_loss,iteration_seconds,training_csv,actor_checkpoint,critic_checkpoint
mlp_baseline,12345,curriculum_stage_2_easy_overtake,200000,49,202053,51.079697,66.112903,-0.000265,61.65,C:\Users\milke\groupCoursework\FYP\experiment_runs\stage2_backbones_5x200k_fresh_20260509_053844\mlp_baseline\seed12345\training_log.csv,C:\Users\milke\groupCoursework\FYP\experiment_runs\stage2_backbones_5x200k_fresh_20260509_053844\mlp_baseline\seed12345\checkpoint_actor.pth,C:\Users\milke\groupCoursework\FYP\experiment_runs\stage2_backbones_5x200k_fresh_20260509_053844\mlp_baseline\seed12345\checkpoint_critic.pth
