model,train_seed,config_name,eval_episodes,eval_type,eval_max_steps,eval_action_mode,safeguard_threshold,mc_samples,avg_episodic_return,avg_episodic_length,collision_rate,avg_uncertainty,avg_max_uncertainty,avg_activations_per_episode,avg_activation_rate,total_activations,per_episode_csv,actor_checkpoint
uncertainty2_self_attention_threshold,34567,curriculum_stage_2_easy_overtake,50,full,,safeguarded,0.0005,5,255.510508,313.68,0.5,0.002175,0.011313,283.28,0.900573,14164,C:\Users\milke\groupCoursework\FYP\experiment_runs\uncertainty2_self_attention_stage2_lite_5run_100k_20260511_151229\seed34567\evaluation_per_episode.csv,C:\Users\milke\groupCoursework\FYP\experiment_runs\uncertainty2_self_attention_stage2_lite_5run_100k_20260511_151229\seed34567\checkpoint_actor.pth
