model,train_seed,episode_index,eval_seed,episodic_return,episodic_length,collided,capped,terminated,truncated,scenario,eval_action_mode,safeguard_threshold,mc_samples,avg_uncertainty,max_uncertainty,activation_count,activation_rate
uncertainty2_self_attention_threshold,34567,1,1000,437.5083859486797,525,0,0,0,1,overtake_easy,safeguarded,0.0005,5,0.002212100335039265,0.016526220366358757,467,0.8895238095238095
uncertainty2_self_attention_threshold,34567,2,1001,425.5282048928341,525,1,0,1,1,overtake_easy,safeguarded,0.0005,5,0.0022247894346115312,0.01130792684853077,482,0.9180952380952381
uncertainty2_self_attention_threshold,34567,3,1002,30.94452968949982,52,1,0,1,0,overtake_easy,safeguarded,0.0005,5,0.002000065043970468,0.004993128590285778,46,0.8846153846153846
uncertainty2_self_attention_threshold,34567,4,1003,437.55307986351795,525,0,0,0,1,overtake_easy,safeguarded,0.0005,5,0.002228293375824467,0.0110773341730237,472,0.8990476190476191
uncertainty2_self_attention_threshold,34567,5,1004,437.3478169847379,525,0,0,0,1,overtake_easy,safeguarded,0.0005,5,0.0023086418580108635,0.014259717427194118,478,0.9104761904761904
uncertainty2_self_attention_threshold,34567,6,1005,440.5140027565104,525,0,0,0,1,stay_best,safeguarded,0.0005,5,0.0021588654410637296,0.01337787788361311,475,0.9047619047619048
uncertainty2_self_attention_threshold,34567,7,1006,22.554279936813636,40,1,0,1,0,overtake_easy,safeguarded,0.0005,5,0.0017715223721097573,0.00839641410857439,33,0.825
uncertainty2_self_attention_threshold,34567,8,1007,437.6291422073173,525,0,0,0,1,overtake_blocked,safeguarded,0.0005,5,0.002227254574134436,0.010989286005496979,476,0.9066666666666666
uncertainty2_self_attention_threshold,34567,9,1008,25.456385327113097,45,1,0,1,0,overtake_blocked,safeguarded,0.0005,5,0.0020573753647719667,0.006514423992484808,41,0.9111111111111111
uncertainty2_self_attention_threshold,34567,10,1009,437.066256376623,525,0,0,0,1,overtake_easy,safeguarded,0.0005,5,0.0022216396226230287,0.010362929664552212,483,0.92
uncertainty2_self_attention_threshold,34567,11,1010,438.77695934719605,525,0,0,0,1,overtake_easy,safeguarded,0.0005,5,0.0022170174009217935,0.01313045620918274,481,0.9161904761904762
uncertainty2_self_attention_threshold,34567,12,1011,437.0013500648836,525,0,0,0,1,overtake_easy,safeguarded,0.0005,5,0.002132894107884827,0.010197839699685574,469,0.8933333333333333
uncertainty2_self_attention_threshold,34567,13,1012,354.4738655753512,439,1,0,1,0,overtake_easy,safeguarded,0.0005,5,0.002147621700176155,0.014260394498705864,393,0.8952164009111617
uncertainty2_self_attention_threshold,34567,14,1013,437.4567433680473,525,0,0,0,1,overtake_easy,safeguarded,0.0005,5,0.001997799761780438,0.009866822510957718,479,0.9123809523809524
uncertainty2_self_attention_threshold,34567,15,1014,50.53948407832647,76,1,0,1,0,overtake_easy,safeguarded,0.0005,5,0.002218220873768778,0.009158519096672535,71,0.9342105263157895
uncertainty2_self_attention_threshold,34567,16,1015,27.338594208814,47,1,0,1,0,overtake_easy,safeguarded,0.0005,5,0.001954612418751609,0.005668802186846733,44,0.9361702127659575
uncertainty2_self_attention_threshold,34567,17,1016,27.248490261410055,47,1,0,1,0,overtake_easy,safeguarded,0.0005,5,0.0025153711420840565,0.00962565653026104,43,0.9148936170212766
uncertainty2_self_attention_threshold,34567,18,1017,439.1926313290698,525,0,0,0,1,overtake_blocked,safeguarded,0.0005,5,0.002128060838398856,0.012109972536563873,464,0.8838095238095238
uncertainty2_self_attention_threshold,34567,19,1018,437.9258426275198,525,0,0,0,1,overtake_easy,safeguarded,0.0005,5,0.0022109118549131033,0.011069088242948055,481,0.9161904761904762
uncertainty2_self_attention_threshold,34567,20,1019,33.38643217617993,55,1,0,1,0,overtake_easy,safeguarded,0.0005,5,0.002219408301805908,0.017562435939908028,45,0.8181818181818182
uncertainty2_self_attention_threshold,34567,21,1020,243.40149797391575,307,1,0,1,0,overtake_easy,safeguarded,0.0005,5,0.002348105475073633,0.011698092333972454,285,0.9283387622149837
uncertainty2_self_attention_threshold,34567,22,1021,432.6807603311849,525,0,0,0,1,overtake_easy,safeguarded,0.0005,5,0.0022497289270922054,0.013569962233304977,485,0.9238095238095239
uncertainty2_self_attention_threshold,34567,23,1022,439.6617818183082,525,0,0,0,1,stay_best,safeguarded,0.0005,5,0.00222302986849432,0.012482531368732452,469,0.8933333333333333
uncertainty2_self_attention_threshold,34567,24,1023,438.02759911445395,525,0,0,0,1,stay_best,safeguarded,0.0005,5,0.002173221425369515,0.011119580827653408,473,0.900952380952381
uncertainty2_self_attention_threshold,34567,25,1024,36.21635758611242,58,1,0,1,0,overtake_easy,safeguarded,0.0005,5,0.0025476537745722956,0.011776112020015717,53,0.9137931034482759
uncertainty2_self_attention_threshold,34567,26,1025,437.7088805018042,525,0,0,0,1,overtake_easy,safeguarded,0.0005,5,0.002084765013605647,0.012931679375469685,475,0.9047619047619048
uncertainty2_self_attention_threshold,34567,27,1026,19.62919179876533,35,1,0,1,0,overtake_easy,safeguarded,0.0005,5,0.0023529769345519264,0.009341170080006123,29,0.8285714285714286
uncertainty2_self_attention_threshold,34567,28,1027,24.065909325180662,41,1,0,1,0,overtake_easy,safeguarded,0.0005,5,0.0021010229378944354,0.011903245002031326,35,0.8536585365853658
uncertainty2_self_attention_threshold,34567,29,1028,26.53950003351711,45,1,0,1,0,overtake_easy,safeguarded,0.0005,5,0.0020162701794308505,0.0072821336798369884,42,0.9333333333333333
uncertainty2_self_attention_threshold,34567,30,1029,19.1738626860475,35,1,0,1,0,overtake_blocked,safeguarded,0.0005,5,0.00169460940274543,0.005700260866433382,32,0.9142857142857143
uncertainty2_self_attention_threshold,34567,31,1030,33.66771399791815,56,1,0,1,0,overtake_easy,safeguarded,0.0005,5,0.002013149767922836,0.008165055885910988,52,0.9285714285714286
uncertainty2_self_attention_threshold,34567,32,1031,438.88403599389073,525,0,0,0,1,stay_best,safeguarded,0.0005,5,0.0021206460518892745,0.01167498342692852,463,0.8819047619047619
uncertainty2_self_attention_threshold,34567,33,1032,43.312147875871155,68,1,0,1,0,overtake_easy,safeguarded,0.0005,5,0.0019635429887463994,0.006725338753312826,63,0.9264705882352942
uncertainty2_self_attention_threshold,34567,34,1033,39.1194083612003,63,1,0,1,0,overtake_blocked,safeguarded,0.0005,5,0.0023904840414789284,0.009082443080842495,56,0.8888888888888888
uncertainty2_self_attention_threshold,34567,35,1034,25.116566025240594,44,1,0,1,0,overtake_easy,safeguarded,0.0005,5,0.002169117119509875,0.007584350183606148,41,0.9318181818181818
uncertainty2_self_attention_threshold,34567,36,1035,437.41894626378337,525,0,0,0,1,overtake_easy,safeguarded,0.0005,5,0.0019773900843574666,0.00964274350553751,454,0.8647619047619047
uncertainty2_self_attention_threshold,34567,37,1036,24.66123011278939,43,1,0,1,0,overtake_blocked,safeguarded,0.0005,5,0.002283009630763297,0.010100160725414753,37,0.8604651162790697
uncertainty2_self_attention_threshold,34567,38,1037,30.858601853559506,52,1,0,1,0,overtake_easy,safeguarded,0.0005,5,0.00203778353618243,0.006691038142889738,49,0.9423076923076923
uncertainty2_self_attention_threshold,34567,39,1038,26.496946320089464,46,1,0,1,0,overtake_easy,safeguarded,0.0005,5,0.00237815298390595,0.006854390259832144,39,0.8478260869565217
uncertainty2_self_attention_threshold,34567,40,1039,44.34413349042987,68,1,0,1,0,overtake_easy,safeguarded,0.0005,5,0.0022767044409941744,0.013625234365463257,60,0.8823529411764706
uncertainty2_self_attention_threshold,34567,41,1040,437.19248908919826,525,0,0,0,1,overtake_easy,safeguarded,0.0005,5,0.002227789029503973,0.013980662450194359,471,0.8971428571428571
uncertainty2_self_attention_threshold,34567,42,1041,438.9052422964617,525,0,0,0,1,overtake_easy,safeguarded,0.0005,5,0.0022895833513134024,0.01472293771803379,483,0.92
uncertainty2_self_attention_threshold,34567,43,1042,438.52078456384504,525,0,0,0,1,overtake_easy,safeguarded,0.0005,5,0.0022290810635257957,0.013021156191825867,470,0.8952380952380953
uncertainty2_self_attention_threshold,34567,44,1043,122.7779316379532,161,1,0,1,0,overtake_easy,safeguarded,0.0005,5,0.0022176146829574546,0.010762544348835945,148,0.9192546583850931
uncertainty2_self_attention_threshold,34567,45,1044,436.6002857620465,525,0,0,0,1,overtake_blocked,safeguarded,0.0005,5,0.0021848489646245505,0.014484575018286705,473,0.900952380952381
uncertainty2_self_attention_threshold,34567,46,1045,438.63857262490296,525,0,0,0,1,overtake_easy,safeguarded,0.0005,5,0.0020723712809766377,0.012498407624661922,465,0.8857142857142857
uncertainty2_self_attention_threshold,34567,47,1046,436.0275970895014,525,0,0,0,1,overtake_blocked,safeguarded,0.0005,5,0.002277619361307838,0.02616950497031212,479,0.9123809523809524
uncertainty2_self_attention_threshold,34567,48,1047,436.87683450974265,525,0,0,0,1,overtake_easy,safeguarded,0.0005,5,0.0020938236298180916,0.015607810579240322,475,0.9047619047619048
uncertainty2_self_attention_threshold,34567,49,1048,78.80242051276905,111,1,0,1,0,overtake_easy,safeguarded,0.0005,5,0.0023572081747162783,0.010914403013885021,104,0.9369369369369369
uncertainty2_self_attention_threshold,34567,50,1049,434.755702837851,525,0,0,0,1,overtake_easy,safeguarded,0.0005,5,0.0022633228803178576,0.015107156708836555,481,0.9161904761904762
