iteration,timesteps_so_far,avg_episodic_length,avg_episodic_return,avg_loss,iteration_seconds
1,4117,18.713636,12.638803,-0.005938,41.26
2,8227,22.216216,15.377017,-0.005158,41.69
3,12330,25.32716,18.018847,-0.003792,40.69
4,16426,28.444444,20.521049,-0.002111,39.99
5,20533,30.649254,22.431274,-0.000966,39.54
6,24651,30.731343,22.771341,-0.000182,40.19
