model,train_seed,config_name,eval_episodes,eval_type,eval_max_steps,avg_episodic_return,avg_episodic_length,collision_rate,per_episode_csv,actor_checkpoint
self_attention,23456,curriculum_stage_2_easy_overtake,50,full,,255.978115,311.54,0.44,C:\Users\milke\groupCoursework\FYP\experiment_runs\self_attention_stage2_5x200k_foreground_20260508_162148\seed23456\evaluation_per_episode.csv,C:\Users\milke\groupCoursework\FYP\experiment_runs\self_attention_stage2_5x200k_foreground_20260508_162148\seed23456\checkpoint_actor.pth
