model,train_seed,config_name,target_timesteps,iteration,timesteps_so_far,avg_episodic_return,avg_episodic_length,avg_loss,iteration_seconds,training_csv,actor_checkpoint,critic_checkpoint
uncertainty_meanmax_threshold,12345,curriculum_stage_3_mixed_traffic,100000,25,102917,27.645,38.5,-0.00019,68.9,C:\Users\milke\groupCoursework\FYP\experiment_runs\stage3_uncertainty_meanmax_threshold_3run_100k_20260512_142042\seed12345\training_log.csv,C:\Users\milke\groupCoursework\FYP\experiment_runs\stage3_uncertainty_meanmax_threshold_3run_100k_20260512_142042\seed12345\checkpoint_actor.pth,C:\Users\milke\groupCoursework\FYP\experiment_runs\stage3_uncertainty_meanmax_threshold_3run_100k_20260512_142042\seed12345\checkpoint_critic.pth
