model,train_seed,episode_index,eval_seed,episodic_return,episodic_length,collided,capped,terminated,truncated,scenario
deep_sets_mean,12345,1,1000,439.5354557999189,525,0,0,0,1,overtake_easy
deep_sets_mean,12345,2,1001,35.53825068067637,42,1,0,1,0,overtake_easy
deep_sets_mean,12345,3,1002,29.628121498782743,48,1,0,1,0,overtake_easy
deep_sets_mean,12345,4,1003,41.97789659928802,49,1,0,1,0,overtake_easy
deep_sets_mean,12345,5,1004,36.544694644984865,43,1,0,1,0,overtake_easy
deep_sets_mean,12345,6,1005,443.81438661184933,525,0,0,0,1,stay_best
deep_sets_mean,12345,7,1006,21.149001459922673,37,1,0,1,0,overtake_easy
deep_sets_mean,12345,8,1007,40.1257574522651,47,1,0,1,0,overtake_blocked
deep_sets_mean,12345,9,1008,22.912782401302206,40,1,0,1,0,overtake_blocked
deep_sets_mean,12345,10,1009,37.744001087567106,46,1,0,1,0,overtake_easy
deep_sets_mean,12345,11,1010,439.4361140118805,525,0,0,0,1,overtake_easy
deep_sets_mean,12345,12,1011,33.96211326044903,40,1,0,1,0,overtake_easy
deep_sets_mean,12345,13,1012,39.20064754327776,48,1,0,1,0,overtake_easy
deep_sets_mean,12345,14,1013,442.6930641639201,525,0,0,0,1,overtake_easy
deep_sets_mean,12345,15,1014,39.63885519466183,63,1,0,1,0,overtake_easy
deep_sets_mean,12345,16,1015,25.53979967089046,43,1,0,1,0,overtake_easy
deep_sets_mean,12345,17,1016,25.429428272258882,43,1,0,1,0,overtake_easy
deep_sets_mean,12345,18,1017,42.25246397640642,55,1,0,1,0,overtake_blocked
deep_sets_mean,12345,19,1018,266.5935367001202,330,1,0,1,0,overtake_easy
deep_sets_mean,12345,20,1019,29.859447836109634,49,1,0,1,0,overtake_easy
deep_sets_mean,12345,21,1020,34.52396482745946,41,1,0,1,0,overtake_easy
deep_sets_mean,12345,22,1021,443.23045990895486,525,0,0,0,1,overtake_easy
deep_sets_mean,12345,23,1022,441.8365999542068,525,0,0,0,1,stay_best
deep_sets_mean,12345,24,1023,441.1728158117239,525,0,0,0,1,stay_best
deep_sets_mean,12345,25,1024,28.728770554346884,49,1,0,1,0,overtake_easy
deep_sets_mean,12345,26,1025,37.537215683778584,45,1,0,1,0,overtake_easy
deep_sets_mean,12345,27,1026,19.930624230643947,33,1,0,1,0,overtake_easy
deep_sets_mean,12345,28,1027,25.18616617174339,39,1,0,1,0,overtake_easy
deep_sets_mean,12345,29,1028,25.114144599027366,42,1,0,1,0,overtake_easy
deep_sets_mean,12345,30,1029,18.150707917463468,33,1,0,1,0,overtake_blocked
deep_sets_mean,12345,31,1030,31.41242839109831,50,1,0,1,0,overtake_easy
deep_sets_mean,12345,32,1031,79.82350944962808,96,1,0,1,0,stay_best
deep_sets_mean,12345,33,1032,36.3606418810412,59,1,0,1,0,overtake_easy
deep_sets_mean,12345,34,1033,33.21550644466149,54,1,0,1,0,overtake_blocked
deep_sets_mean,12345,35,1034,22.324884138017104,40,1,0,1,0,overtake_easy
deep_sets_mean,12345,36,1035,442.30505293533093,525,0,0,0,1,overtake_easy
deep_sets_mean,12345,37,1036,24.074372878221325,39,1,0,1,0,overtake_blocked
deep_sets_mean,12345,38,1037,28.996555590487905,47,1,0,1,0,overtake_easy
deep_sets_mean,12345,39,1038,26.93936736670054,43,1,0,1,0,overtake_easy
deep_sets_mean,12345,40,1039,32.72603632486121,54,1,0,1,0,overtake_easy
deep_sets_mean,12345,41,1040,442.05630286668566,525,0,0,0,1,overtake_easy
deep_sets_mean,12345,42,1041,40.79191096185291,52,1,0,1,0,overtake_easy
deep_sets_mean,12345,43,1042,438.2166499260731,525,0,0,0,1,overtake_easy
deep_sets_mean,12345,44,1043,39.749149301231974,50,1,0,1,0,overtake_easy
deep_sets_mean,12345,45,1044,436.3268476755809,525,0,0,0,1,overtake_blocked
deep_sets_mean,12345,46,1045,442.8148666066886,525,0,0,0,1,overtake_easy
deep_sets_mean,12345,47,1046,59.8409520257397,78,1,0,1,0,overtake_blocked
deep_sets_mean,12345,48,1047,44.321281242502415,52,1,0,1,0,overtake_easy
deep_sets_mean,12345,49,1048,39.90683533271516,51,1,0,1,0,overtake_easy
deep_sets_mean,12345,50,1049,436.68089696727003,525,0,0,0,1,overtake_easy
