model,train_seed,config_name,target_timesteps,iteration,timesteps_so_far,avg_episodic_return,avg_episodic_length,avg_loss,iteration_seconds,training_csv,actor_checkpoint,critic_checkpoint
mlp_baseline,12345,curriculum_stage_2_easy_overtake,100000,25,102723,21.340256,30.125,-0.000566,58.2,C:\Users\milke\groupCoursework\FYP\experiment_runs\baseline_stage2_lite_seed12345_rerun_100k_20260511_143108\seed12345\training_log.csv,C:\Users\milke\groupCoursework\FYP\experiment_runs\baseline_stage2_lite_seed12345_rerun_100k_20260511_143108\seed12345\checkpoint_actor.pth,C:\Users\milke\groupCoursework\FYP\experiment_runs\baseline_stage2_lite_seed12345_rerun_100k_20260511_143108\seed12345\checkpoint_critic.pth
