model,train_seed,config_name,eval_episodes,eval_type,eval_max_steps,avg_episodic_return,avg_episodic_length,collision_rate,per_episode_csv,actor_checkpoint
mlp_baseline,12345,curriculum_stage_2_easy_overtake,50,full,,166.585919,204.66,0.44,C:\Users\milke\groupCoursework\FYP\experiment_runs\baseline_stage2_lite_seed12345_rerun_100k_20260511_143108\seed12345\evaluation_per_episode.csv,C:\Users\milke\groupCoursework\FYP\experiment_runs\baseline_stage2_lite_seed12345_rerun_100k_20260511_143108\seed12345\checkpoint_actor.pth
