model_label,display_name,train_seed,episode_index,eval_seed,episodic_return,episodic_length,collided,capped,terminated,truncated,scenario,eval_action_mode,safeguard_threshold,mc_samples,avg_uncertainty,max_uncertainty,activation_count,activation_rate
uncertainty_meanmax_threshold,Uncertainty mean+max threshold,12345,26,1025,70.71996907515236,98,1,0,1,0,overtake_blocked,safeguarded,0.0005,5,0.000911236362373195,0.004099549259990454,72,0.7346938775510204
uncertainty_meanmax_threshold,Uncertainty mean+max threshold,12345,27,1026,14.132079093501837,29,1,0,1,0,overtake_blocked,safeguarded,0.0005,5,0.0006773588718025511,0.0020413792226463556,17,0.5862068965517241
uncertainty_meanmax_threshold,Uncertainty mean+max threshold,12345,28,1027,17.932052954844885,35,1,0,1,0,overtake_blocked,safeguarded,0.0005,5,0.000841759818078052,0.0028962104115635157,20,0.5714285714285714
uncertainty_meanmax_threshold,Uncertainty mean+max threshold,12345,29,1028,19.840334711857658,38,1,0,1,0,overtake_easy,safeguarded,0.0005,5,0.0008399767324781829,0.0033324689138680696,24,0.631578947368421
uncertainty_meanmax_threshold,Uncertainty mean+max threshold,12345,30,1029,22.797937284295973,42,1,0,1,0,overtake_blocked,safeguarded,0.0005,5,0.0009115936655213037,0.003207351081073284,29,0.6904761904761905
uncertainty_meanmax_threshold,Uncertainty mean+max threshold,12345,31,1030,32.848203583286576,45,1,0,1,0,overtake_easy,safeguarded,0.0005,5,0.0011099670538290715,0.003042124444618821,33,0.7333333333333333
uncertainty_meanmax_threshold,Uncertainty mean+max threshold,12345,32,1031,500.95653677459046,600,0,0,0,1,stay_best,safeguarded,0.0005,5,0.0008692536682307643,0.005994152277708054,368,0.6133333333333333
uncertainty_meanmax_threshold,Uncertainty mean+max threshold,12345,33,1032,29.250746593329417,49,1,0,1,0,overtake_easy,safeguarded,0.0005,5,0.0011021270271454823,0.004646756686270237,34,0.6938775510204082
uncertainty_meanmax_threshold,Uncertainty mean+max threshold,12345,34,1033,500.50587518253315,600,0,0,0,1,stay_best,safeguarded,0.0005,5,0.0008144504358779159,0.0047637722454965115,363,0.605
uncertainty_meanmax_threshold,Uncertainty mean+max threshold,12345,35,1034,17.249841461589785,36,1,0,1,0,overtake_easy,safeguarded,0.0005,5,0.0007874185852819614,0.002166174352169037,25,0.6944444444444444
uncertainty_meanmax_threshold,Uncertainty mean+max threshold,12345,36,1035,56.18682368456776,67,1,0,1,0,overtake_easy,safeguarded,0.0005,5,0.000859301298851957,0.004348744172602892,42,0.6268656716417911
uncertainty_meanmax_threshold,Uncertainty mean+max threshold,12345,37,1036,16.96538926413297,33,1,0,1,0,overtake_blocked,safeguarded,0.0005,5,0.0008034366894042415,0.002749721286818385,21,0.6363636363636364
uncertainty_meanmax_threshold,Uncertainty mean+max threshold,12345,38,1037,21.235301531709645,41,1,0,1,0,overtake_easy,safeguarded,0.0005,5,0.0009155282796865966,0.0024001416750252247,25,0.6097560975609756
uncertainty_meanmax_threshold,Uncertainty mean+max threshold,12345,39,1038,17.267156363439227,34,1,0,1,0,overtake_easy,safeguarded,0.0005,5,0.0008866315859931466,0.0034762995783239603,22,0.6470588235294118
uncertainty_meanmax_threshold,Uncertainty mean+max threshold,12345,40,1039,22.27911096260794,43,1,0,1,0,overtake_easy,safeguarded,0.0005,5,0.0008608725529061197,0.0030716650653630495,26,0.6046511627906976
uncertainty_meanmax_threshold,Uncertainty mean+max threshold,12345,41,1040,171.47154369290914,207,1,0,1,0,overtake_blocked,safeguarded,0.0005,5,0.0007637686690581053,0.004184769466519356,123,0.5942028985507246
uncertainty_meanmax_threshold,Uncertainty mean+max threshold,12345,42,1041,150.0182473276026,195,1,0,1,0,overtake_easy,safeguarded,0.0005,5,0.0007713414790953558,0.0026861801743507385,112,0.5743589743589743
uncertainty_meanmax_threshold,Uncertainty mean+max threshold,12345,43,1042,395.5416745772248,485,1,0,1,0,overtake_easy,safeguarded,0.0005,5,0.0008867590310269266,0.004293821286410093,314,0.6474226804123712
uncertainty_meanmax_threshold,Uncertainty mean+max threshold,12345,44,1043,486.09946209608495,600,0,0,0,1,overtake_easy,safeguarded,0.0005,5,0.000795077933758724,0.004494489170610905,360,0.6
uncertainty_meanmax_threshold,Uncertainty mean+max threshold,12345,45,1044,50.50624280402957,62,1,0,1,0,stay_best,safeguarded,0.0005,5,0.0009256840078911234,0.0037577019538730383,38,0.6129032258064516
uncertainty_meanmax_threshold,Uncertainty mean+max threshold,12345,46,1045,497.7891642835248,600,0,0,0,1,overtake_easy,safeguarded,0.0005,5,0.0008092401572654732,0.006096202880144119,355,0.5916666666666667
uncertainty_meanmax_threshold,Uncertainty mean+max threshold,12345,47,1046,55.61929699310046,72,1,0,1,0,overtake_blocked,safeguarded,0.0005,5,0.0007820012923629191,0.004721252713352442,40,0.5555555555555556
uncertainty_meanmax_threshold,Uncertainty mean+max threshold,12345,48,1047,500.1685135074838,600,0,0,0,1,overtake_easy,safeguarded,0.0005,5,0.0007339388005129877,0.003947446588426828,339,0.565
uncertainty_meanmax_threshold,Uncertainty mean+max threshold,12345,49,1048,499.7092301146841,600,0,0,0,1,overtake_easy,safeguarded,0.0005,5,0.0008016112920419497,0.004596011713147163,363,0.605
uncertainty_meanmax_threshold,Uncertainty mean+max threshold,12345,50,1049,391.2773440965246,476,1,0,1,0,overtake_blocked,safeguarded,0.0005,5,0.0007582670675616987,0.004832637496292591,280,0.5882352941176471
uncertainty_meanmax_threshold,Uncertainty mean+max threshold,23456,1,1000,64.41611649582076,83,1,0,1,0,overtake_blocked,safeguarded,0.0005,5,0.003041707739305503,0.009687583893537521,79,0.9518072289156626
uncertainty_meanmax_threshold,Uncertainty mean+max threshold,23456,2,1001,494.04407044783244,600,0,0,0,1,overtake_easy,safeguarded,0.0005,5,0.003402880581658489,0.017620263621211052,570,0.95
