threshold,episode,seed,episodic_return,episodic_length,collided,avg_uncertainty,max_uncertainty,activation_count,activation_rate
0.0005,1,1000,94.01481185588432,115,True,0.0004238167811190183,0.0017028232105076313,42,0.3652173913043478
0.0005,2,1001,94.5525253412289,132,True,0.0004491435910853342,0.0014872349565848708,52,0.3939393939393939
0.0005,3,1002,17.312831441641315,29,True,0.00038399524783017114,0.0013987332349643111,6,0.20689655172413793
0.0005,4,1003,54.57424820373493,80,True,0.0004751502700628407,0.0019957893528044224,33,0.4125
0.0005,5,1004,121.23229265130851,137,True,0.0004259303712198717,0.002479291521012783,43,0.31386861313868614
0.0005,6,1005,89.14091164832448,96,True,0.000520789273423361,0.0023552575148642063,41,0.4270833333333333
0.0005,7,1006,111.38176130962205,140,True,0.0004671199003756296,0.0021513700485229492,50,0.35714285714285715
0.0005,8,1007,19.260520274810723,33,True,0.0003530056749172438,0.0008903628913685679,7,0.21212121212121213
0.0005,9,1008,15.543029294537895,28,True,0.00043594432359636163,0.0011797449551522732,7,0.25
0.0005,10,1009,75.95422338271366,94,True,0.0003781526919873555,0.001094324397854507,23,0.24468085106382978
0.0005,11,1010,150.25477861100103,170,True,0.0004280224908036283,0.0016672597266733646,53,0.31176470588235294
0.0005,12,1011,146.07937134464808,161,True,0.000388232822080218,0.0015309035079553723,46,0.2857142857142857
0.0005,13,1012,141.20843183958812,167,True,0.00035963008618190525,0.0010430945549160242,43,0.25748502994011974
0.0005,14,1013,146.15197036118698,181,True,0.00041890618766458865,0.002470568520948291,57,0.3149171270718232
0.0005,15,1014,22.009956538760893,36,True,0.00040917741572836047,0.001279143150895834,10,0.2777777777777778
0.0005,16,1015,17.643023602453926,27,True,0.00042744185931816765,0.0011612426023930311,7,0.25925925925925924
0.0005,17,1016,15.149386636308966,27,True,0.00036189519394409016,0.0007501741638407111,8,0.2962962962962963
0.0005,18,1017,19.875925154459132,32,True,0.00034851202599384123,0.0008094491786323488,8,0.25
0.0005,19,1018,127.7214667877929,147,True,0.0003868886911843628,0.002064534928649664,39,0.2653061224489796
0.0005,20,1019,16.665311998427427,29,True,0.0004307795684796694,0.0013463194482028484,10,0.3448275862068966
0.0005,21,1020,87.99941589393538,129,True,0.0004441834965453649,0.002022781642153859,53,0.4108527131782946
0.0005,22,1021,189.9123867563811,210,True,0.00040954681653169073,0.0015364837599918246,65,0.30952380952380953
0.0005,23,1022,72.00533490788541,87,True,0.0005115487894162752,0.0020796163007616997,31,0.3563218390804598
0.0005,24,1023,106.90378616815757,133,True,0.0004183151354653064,0.0017690655076876283,41,0.3082706766917293
0.0005,25,1024,16.966153340918986,30,True,0.0004407853809728598,0.0007995079504325986,12,0.4
0.0005,26,1025,53.36702773250341,67,True,0.0004136607633189493,0.0015107772778719664,18,0.26865671641791045
0.0005,27,1026,11.434174596453655,21,True,0.0003256669546577281,0.0008465881692245603,4,0.19047619047619047
0.0005,28,1027,14.433959021931702,25,True,0.0004195241679553874,0.0010804844787344337,10,0.4
0.0005,29,1028,15.921291654557516,27,True,0.0004817088316755231,0.0020632827654480934,9,0.3333333333333333
0.0005,30,1029,10.70652078580065,20,True,0.00021981282311571703,0.00045592125388793647,0,0.0
0.0005,31,1030,19.262232563471155,32,True,0.000454154132057738,0.00122053490485996,9,0.28125
0.0005,32,1031,75.96954632112043,98,True,0.00037134528011680527,0.0012528876541182399,28,0.2857142857142857
0.0005,33,1032,22.147527606085003,36,True,0.000473667823219633,0.0012105739442631602,16,0.4444444444444444
0.0005,34,1033,23.62949425879015,36,True,0.0003485142265667997,0.0009772597113624215,9,0.25
0.0005,35,1034,13.554337186121717,25,True,0.0003667319419037085,0.0010427194647490978,6,0.24
0.0005,36,1035,125.23157580673747,142,True,0.0004723118155056973,0.0015363250859081745,49,0.34507042253521125
0.0005,37,1036,14.230730877649266,25,True,0.00042692573188105596,0.0015464716125279665,7,0.28
0.0005,38,1037,16.93691234492042,29,True,0.0004160203811650341,0.0010532173328101635,10,0.3448275862068966
0.0005,39,1038,14.096977280036864,25,True,0.000322279683459783,0.0010010071564465761,5,0.2
0.0005,40,1039,166.03953519830856,188,True,0.00041074928590882956,0.001298476243391633,58,0.30851063829787234
0.0005,41,1040,74.86044635546374,91,True,0.00035697119065034613,0.0010275148088112473,21,0.23076923076923078
0.0005,42,1041,77.76878143604537,101,True,0.00037899627868862826,0.001115091028623283,24,0.2376237623762376
0.0005,43,1042,91.94678284955339,115,True,0.00043586686871371373,0.001861320692114532,39,0.3391304347826087
0.0005,44,1043,88.61727659188024,115,True,0.0003938447385893517,0.0013078147312626243,32,0.2782608695652174
0.0005,45,1044,42.084453348613735,60,True,0.0003753124556169496,0.0011265138164162636,14,0.23333333333333334
0.0005,46,1045,47.62647593034195,71,True,0.00040312241089594233,0.0012537662405520678,21,0.29577464788732394
0.0005,47,1046,29.87335288842853,45,True,0.000383166365726437,0.0013235158985480666,10,0.2222222222222222
0.0005,48,1047,100.72186527042413,116,True,0.00038050553589998563,0.0015081118326634169,32,0.27586206896551724
