model,train_seed,episode_index,eval_seed,episodic_return,episodic_length,collided,capped,terminated,truncated,scenario
deep_sets_mean,23456,1,1000,32.32507671676277,40,1,0,1,0,overtake_easy
deep_sets_mean,23456,2,1001,437.19010690544275,525,0,0,0,1,overtake_easy
deep_sets_mean,23456,3,1002,18.606158559678363,35,1,0,1,0,overtake_easy
deep_sets_mean,23456,4,1003,385.86008901872657,479,1,0,1,0,overtake_easy
deep_sets_mean,23456,5,1004,437.3740984633689,525,0,0,0,1,overtake_easy
deep_sets_mean,23456,6,1005,439.1403103122605,525,0,0,0,1,stay_best
deep_sets_mean,23456,7,1006,13.565462547749867,27,1,0,1,0,overtake_easy
deep_sets_mean,23456,8,1007,37.205978833749754,53,1,0,1,0,overtake_blocked
deep_sets_mean,23456,9,1008,17.580762550830276,34,1,0,1,0,overtake_blocked
deep_sets_mean,23456,10,1009,373.0155476481966,457,1,0,1,0,overtake_easy
deep_sets_mean,23456,11,1010,437.84376823446627,525,0,0,0,1,overtake_easy
deep_sets_mean,23456,12,1011,437.4671888343669,525,0,0,0,1,overtake_easy
deep_sets_mean,23456,13,1012,436.3368881434847,525,0,0,0,1,overtake_blocked
deep_sets_mean,23456,14,1013,31.945420916660677,40,1,0,1,0,overtake_easy
deep_sets_mean,23456,15,1014,28.919776206172095,50,1,0,1,0,overtake_easy
deep_sets_mean,23456,16,1015,16.710272952461477,32,1,0,1,0,overtake_easy
deep_sets_mean,23456,17,1016,16.14104314045313,32,1,0,1,0,overtake_easy
deep_sets_mean,23456,18,1017,31.934514415389103,43,1,0,1,0,overtake_blocked
deep_sets_mean,23456,19,1018,437.9675554458785,525,0,0,0,1,overtake_easy
deep_sets_mean,23456,20,1019,18.63976983551016,36,1,0,1,0,overtake_easy
deep_sets_mean,23456,21,1020,437.0439332851387,525,0,0,0,1,overtake_easy
deep_sets_mean,23456,22,1021,30.894471630061524,38,1,0,1,0,overtake_easy
deep_sets_mean,23456,23,1022,438.56964063700724,525,0,0,0,1,stay_best
deep_sets_mean,23456,24,1023,438.4249487655402,525,0,0,0,1,stay_best
deep_sets_mean,23456,25,1024,20.200258623458474,38,1,0,1,0,overtake_easy
deep_sets_mean,23456,26,1025,29.303056579724096,38,1,0,1,0,overtake_easy
deep_sets_mean,23456,27,1026,11.401961935385815,23,1,0,1,0,overtake_easy
deep_sets_mean,23456,28,1027,15.104941644312742,29,1,0,1,0,overtake_easy
deep_sets_mean,23456,29,1028,16.922786010176186,32,1,0,1,0,overtake_easy
deep_sets_mean,23456,30,1029,11.117189778061245,23,1,0,1,0,overtake_blocked
deep_sets_mean,23456,31,1030,21.464177859077022,40,1,0,1,0,overtake_easy
deep_sets_mean,23456,32,1031,434.6615392118767,525,0,0,0,1,stay_best
deep_sets_mean,23456,33,1032,27.091320494827027,48,1,0,1,0,overtake_easy
deep_sets_mean,23456,34,1033,433.6098057688367,525,0,0,0,1,stay_best
deep_sets_mean,23456,35,1034,14.793926096757625,30,1,0,1,0,overtake_easy
deep_sets_mean,23456,36,1035,437.907597836812,525,0,0,0,1,overtake_easy
deep_sets_mean,23456,37,1036,14.566356295573021,28,1,0,1,0,overtake_blocked
deep_sets_mean,23456,38,1037,18.285855116676874,35,1,0,1,0,overtake_easy
deep_sets_mean,23456,39,1038,14.701948659749563,29,1,0,1,0,overtake_easy
deep_sets_mean,23456,40,1039,24.37238899643527,40,1,0,1,0,overtake_easy
deep_sets_mean,23456,41,1040,35.441713700719916,43,1,0,1,0,overtake_blocked
deep_sets_mean,23456,42,1041,36.078196703641495,44,1,0,1,0,overtake_easy
deep_sets_mean,23456,43,1042,334.4677928260149,408,1,0,1,0,overtake_easy
deep_sets_mean,23456,44,1043,30.751469266417175,39,1,0,1,0,overtake_easy
deep_sets_mean,23456,45,1044,436.89782911469166,525,0,0,0,1,stay_best
deep_sets_mean,23456,46,1045,32.71704384417135,40,1,0,1,0,overtake_easy
deep_sets_mean,23456,47,1046,436.29963575530684,525,0,0,0,1,overtake_blocked
deep_sets_mean,23456,48,1047,30.942778143229052,38,1,0,1,0,overtake_easy
deep_sets_mean,23456,49,1048,437.9331099974073,525,0,0,0,1,overtake_easy
deep_sets_mean,23456,50,1049,437.8167514808791,525,0,0,0,1,overtake_easy
