iteration,timesteps_so_far,avg_episodic_length,avg_episodic_return,avg_loss,iteration_seconds
1,4099,23.422857,15.168228,-0.002412,60.99
2,8196,22.761111,14.594417,-0.001048,61.18
3,12320,24.694611,15.949042,-0.000595,63.24
4,16429,25.521739,16.599547,-0.001454,65.53
5,20553,31.480916,22.089736,-0.000723,64.13
6,24664,22.96648,14.906469,-0.000519,62.92
7,28764,27.891156,18.893878,-0.000763,61.99
8,32864,31.060606,21.253493,-0.000338,63.16
9,36967,31.083333,21.233947,-0.000517,64.16
10,41152,28.277027,19.478811,-0.000817,67.58
11,45249,30.574627,21.24925,-0.000629,64.61
12,49382,33.064,23.413382,-0.000469,64.89
13,53517,29.326241,20.150076,-0.000879,66.88
14,57620,33.08871,23.182525,-0.001528,69.46
15,61728,36.353982,26.102904,-0.000926,66.59
16,65829,36.945946,26.487633,0.00018,68.55
17,69933,43.2,31.377197,-0.000965,67.49
18,74050,39.209524,28.223132,-0.000726,66.5
19,78165,34.579832,24.239629,0.000109,67.16
20,82277,42.391753,31.339927,-0.000622,66.51
21,86401,40.431373,29.095828,-0.000473,67.32
22,90567,37.531532,26.773233,-0.000398,69.05
23,94707,44.042553,31.772659,-0.000242,74.24
24,98885,37.981818,27.010853,-0.000451,72.66
25,103129,49.929412,37.176786,-0.000304,73.02
26,107267,47.563218,35.609326,-0.000221,70.25
27,111457,55.866667,42.153905,-0.000366,71.38
28,115577,42.040816,30.248352,-0.000241,62.9
29,119717,48.705882,36.446919,-0.000366,63.59
30,123988,46.934066,35.048608,-0.000725,64.82
31,128101,38.801887,27.95192,-0.000252,62.59
32,132410,57.453333,43.841323,-0.000271,66.71
33,136549,48.127907,35.498903,-0.000431,61.94
34,140658,57.069444,43.416134,-0.000751,62.41
35,144797,63.676923,48.882557,-0.000349,64.06
36,148916,58.842857,45.046856,-0.000127,62.26
37,153144,39.148148,28.055546,-4.3e-05,65.94
38,157385,51.719512,38.852579,-0.000891,65.87
39,161517,54.368421,40.935749,-0.000623,64.51
40,165633,59.652174,45.93903,-4.2e-05,63.06
41,169763,65.555556,49.734626,-0.001372,65.57
42,173869,63.169231,48.304333,0.000155,63.84
43,177989,82.4,64.897285,-0.000501,64.34
44,182167,67.387097,51.550328,6.7e-05,65.49
45,186282,61.41791,47.006114,-0.000239,63.75
46,190647,65.149254,50.002052,-0.000172,69.08
47,194747,75.925926,58.82066,-0.000322,64.37
48,198858,77.566038,59.966217,7e-06,63.27
49,203105,94.377778,74.486105,-9.2e-05,67.22
