iteration,timesteps_so_far,avg_episodic_length,avg_episodic_return,avg_loss,iteration_seconds
1,4103,12.067647,7.185309,-0.00647,42.31
2,8208,13.371336,8.258546,-0.007292,42.18
3,12316,14.619217,9.34034,-0.006294,41.11
4,16423,16.560484,10.948674,-0.006243,41.3
5,20526,18.99537,12.967565,-0.00537,40.57
6,24626,21.808511,15.400262,-0.003514,40.42
