model,train_seed,episode_index,eval_seed,episodic_return,episodic_length,collided,capped,terminated,truncated,scenario
self_attention,23456,1,1000,436.8606219762725,525,0,0,0,1,overtake_easy
self_attention,23456,2,1001,425.5346347243849,525,0,0,0,1,overtake_easy
self_attention,23456,3,1002,30.97517552253889,53,1,0,1,0,overtake_easy
self_attention,23456,4,1003,439.43510435402425,525,0,0,0,1,overtake_easy
self_attention,23456,5,1004,436.2209115581121,525,0,0,0,1,overtake_easy
self_attention,23456,6,1005,441.47101574753646,525,0,0,0,1,stay_best
self_attention,23456,7,1006,22.08568554717273,40,1,0,1,0,overtake_easy
self_attention,23456,8,1007,439.3899415310775,525,0,0,0,1,overtake_blocked
self_attention,23456,9,1008,24.488835939636886,44,1,0,1,0,overtake_blocked
self_attention,23456,10,1009,433.92808029023183,525,0,0,0,1,overtake_easy
self_attention,23456,11,1010,56.89486310505851,70,1,0,1,0,overtake_easy
self_attention,23456,12,1011,439.09246167166583,525,0,0,0,1,overtake_easy
self_attention,23456,13,1012,55.17963599452451,68,1,0,1,0,overtake_easy
self_attention,23456,14,1013,439.1294496251005,525,0,0,0,1,overtake_easy
self_attention,23456,15,1014,49.32969428340588,75,1,0,1,0,overtake_easy
self_attention,23456,16,1015,26.89688024831279,47,1,0,1,0,overtake_easy
self_attention,23456,17,1016,26.863780235911698,47,1,0,1,0,overtake_easy
self_attention,23456,18,1017,52.08371738054241,65,1,0,1,0,overtake_blocked
self_attention,23456,19,1018,434.66887962272557,525,0,0,0,1,overtake_easy
self_attention,23456,20,1019,32.40071772395987,54,1,0,1,0,overtake_easy
self_attention,23456,21,1020,434.89791595366756,525,0,0,0,1,overtake_easy
self_attention,23456,22,1021,438.4964287571427,525,0,0,0,1,overtake_easy
self_attention,23456,23,1022,440.1050703812619,525,0,0,0,1,stay_best
self_attention,23456,24,1023,438.3532230237798,525,0,0,0,1,stay_best
self_attention,23456,25,1024,35.28109174348966,57,1,0,1,0,overtake_easy
self_attention,23456,26,1025,27.18065870813812,37,1,0,1,0,overtake_easy
self_attention,23456,27,1026,19.166606100424783,35,1,0,1,0,overtake_easy
self_attention,23456,28,1027,23.616555375892585,41,1,0,1,0,overtake_easy
self_attention,23456,29,1028,26.106313295059827,45,1,0,1,0,overtake_easy
self_attention,23456,30,1029,18.784479276382157,35,1,0,1,0,overtake_blocked
self_attention,23456,31,1030,32.73449594202045,55,1,0,1,0,overtake_easy
self_attention,23456,32,1031,95.97914720398295,116,1,0,1,0,stay_best
self_attention,23456,33,1032,42.72970501893137,68,1,0,1,0,overtake_easy
self_attention,23456,34,1033,36.5549294966659,60,1,0,1,0,overtake_blocked
self_attention,23456,35,1034,24.16215053371681,43,1,0,1,0,overtake_easy
self_attention,23456,36,1035,438.2024859798906,525,0,0,0,1,overtake_easy
self_attention,23456,37,1036,24.24207798749499,43,1,0,1,0,overtake_blocked
self_attention,23456,38,1037,30.435509350136485,52,1,0,1,0,overtake_easy
self_attention,23456,39,1038,26.0496306342907,46,1,0,1,0,overtake_easy
self_attention,23456,40,1039,43.40857805103277,67,1,0,1,0,overtake_easy
self_attention,23456,41,1040,438.85214782042436,525,0,0,0,1,overtake_easy
self_attention,23456,42,1041,56.10138183605254,69,1,0,1,0,overtake_easy
self_attention,23456,43,1042,55.89578643755811,69,1,0,1,0,overtake_easy
self_attention,23456,44,1043,55.0355324337566,68,1,0,1,0,overtake_easy
self_attention,23456,45,1044,436.4913726460822,525,0,0,0,1,overtake_blocked
self_attention,23456,46,1045,436.40463214155096,525,0,0,0,1,overtake_easy
self_attention,23456,47,1046,436.59960121235946,525,0,0,0,1,overtake_blocked
self_attention,23456,48,1047,439.14641962090303,525,0,0,0,1,overtake_easy
self_attention,23456,49,1048,52.559285239953056,71,1,0,1,0,overtake_easy
self_attention,23456,50,1049,58.22918852949149,71,1,0,1,0,overtake_easy
