model,train_seed,episode_index,eval_seed,episodic_return,episodic_length,collided,capped,terminated,truncated,scenario
mlp_baseline,45678,1,1000,437.12438187015084,525,0,0,0,1,overtake_easy
mlp_baseline,45678,2,1001,439.7723048834941,525,0,0,0,1,overtake_easy
mlp_baseline,45678,3,1002,17.78908565039038,32,1,0,1,0,overtake_easy
mlp_baseline,45678,4,1003,433.80739408432913,525,0,0,0,1,overtake_easy
mlp_baseline,45678,5,1004,437.9430073971006,525,0,0,0,1,overtake_easy
mlp_baseline,45678,6,1005,438.8096990812918,525,0,0,0,1,stay_best
mlp_baseline,45678,7,1006,13.010460828115582,25,1,0,1,0,overtake_easy
mlp_baseline,45678,8,1007,31.93342159504796,46,1,0,1,0,overtake_blocked
mlp_baseline,45678,9,1008,16.405975733492156,32,1,0,1,0,overtake_blocked
mlp_baseline,45678,10,1009,437.37380005097543,525,0,0,0,1,overtake_easy
mlp_baseline,45678,11,1010,440.1912125268255,525,0,0,0,1,overtake_easy
mlp_baseline,45678,12,1011,259.2795866091889,310,1,0,1,0,overtake_easy
mlp_baseline,45678,13,1012,82.91891166780196,99,1,0,1,0,overtake_blocked
mlp_baseline,45678,14,1013,440.30149828094324,525,0,0,0,1,overtake_easy
mlp_baseline,45678,15,1014,25.123689376345506,42,1,0,1,0,overtake_easy
mlp_baseline,45678,16,1015,17.702524676798678,29,1,0,1,0,overtake_easy
mlp_baseline,45678,17,1016,16.678732436450236,29,1,0,1,0,overtake_easy
mlp_baseline,45678,18,1017,30.80644468259536,45,1,0,1,0,overtake_blocked
mlp_baseline,45678,19,1018,439.4540679802587,525,0,0,0,1,overtake_easy
mlp_baseline,45678,20,1019,18.679239109328666,33,1,0,1,0,overtake_easy
mlp_baseline,45678,21,1020,23.73255950645292,29,1,0,1,0,overtake_easy
mlp_baseline,45678,22,1021,440.497379428612,525,0,0,0,1,overtake_easy
mlp_baseline,45678,23,1022,440.02789500274423,525,0,0,0,1,stay_best
mlp_baseline,45678,24,1023,440.2549764322597,525,0,0,0,1,stay_best
mlp_baseline,45678,25,1024,20.84327036364036,33,1,0,1,0,overtake_easy
mlp_baseline,45678,26,1025,22.331112689970254,28,1,0,1,0,overtake_easy
mlp_baseline,45678,27,1026,11.202800482054643,22,1,0,1,0,overtake_easy
mlp_baseline,45678,28,1027,14.590610244434592,27,1,0,1,0,overtake_easy
mlp_baseline,45678,29,1028,18.095616044016182,30,1,0,1,0,overtake_easy
mlp_baseline,45678,30,1029,10.858892559615642,22,1,0,1,0,overtake_blocked
mlp_baseline,45678,31,1030,21.13996587884971,36,1,0,1,0,overtake_easy
mlp_baseline,45678,32,1031,438.8280275472491,525,0,0,0,1,stay_best
mlp_baseline,45678,33,1032,24.46009793465822,41,1,0,1,0,overtake_easy
mlp_baseline,45678,34,1033,276.89461159092934,335,1,0,1,0,stay_best
mlp_baseline,45678,35,1034,14.138836035090744,27,1,0,1,0,overtake_easy
mlp_baseline,45678,36,1035,440.5990304849431,525,0,0,0,1,overtake_easy
mlp_baseline,45678,37,1036,15.38325518016113,27,1,0,1,0,overtake_blocked
mlp_baseline,45678,38,1037,18.27803627500191,32,1,0,1,0,overtake_easy
mlp_baseline,45678,39,1038,14.195415946962994,27,1,0,1,0,overtake_easy
mlp_baseline,45678,40,1039,21.351235781930306,35,1,0,1,0,overtake_easy
mlp_baseline,45678,41,1040,436.94022786148827,525,0,0,0,1,overtake_blocked
mlp_baseline,45678,42,1041,438.4900421173475,525,0,0,0,1,overtake_easy
mlp_baseline,45678,43,1042,28.59593746661264,34,1,0,1,0,overtake_easy
mlp_baseline,45678,44,1043,439.21502828717917,525,0,0,0,1,overtake_easy
mlp_baseline,45678,45,1044,441.24920973764586,525,0,0,0,1,stay_best
mlp_baseline,45678,46,1045,31.198560554594703,37,1,0,1,0,overtake_easy
mlp_baseline,45678,47,1046,121.40359419063995,150,1,0,1,0,overtake_blocked
mlp_baseline,45678,48,1047,439.4048519801469,525,0,0,0,1,overtake_easy
mlp_baseline,45678,49,1048,439.4182882575099,525,0,0,0,1,overtake_easy
mlp_baseline,45678,50,1049,439.620776039111,525,0,0,0,1,overtake_easy
