threshold,episode,seed,episodic_return,episodic_length,collided,avg_uncertainty,max_uncertainty,activation_count,activation_rate
1.0,1,1000,23.942275857537943,38,True,0.00036613610896701605,0.0008463230915367603,0,0.0
1.0,2,1001,134.99197867187348,169,True,0.0003583286108561728,0.0011959009571000934,0,0.0
1.0,3,1002,20.04675502352761,35,True,0.00035744690768686787,0.0013892048737034202,0,0.0
1.0,4,1003,36.90245776066678,54,True,0.00036277513010174044,0.0009845471940934658,0,0.0
1.0,5,1004,188.7963773541818,212,True,0.00038364092804686324,0.0022394764237105846,0,0.0
1.0,6,1005,104.62920097873727,127,True,0.0003351635237404981,0.0017585840541869402,0,0.0
1.0,7,1006,19.20532920641172,29,True,0.0004544965569384031,0.0014559377450495958,0,0.0
1.0,8,1007,36.560436102681535,54,True,0.000335080491182722,0.0010045001981779933,0,0.0
1.0,9,1008,18.604387138974825,35,True,0.00030955845218808725,0.0009661525255069137,0,0.0
1.0,10,1009,74.79548137021865,103,True,0.0004218408348871219,0.0018217205069959164,0,0.0
1.0,11,1010,33.25796502882375,49,True,0.0003514154439620384,0.001152058015577495,0,0.0
1.0,12,1011,26.317190933938218,35,True,0.0003997068276346129,0.0011109145125374198,0,0.0
1.0,13,1012,19.336081258322736,34,True,0.000360039414397975,0.0012350869365036488,0,0.0
1.0,14,1013,112.16353843947176,135,True,0.0003558027253179548,0.0011418266221880913,0,0.0
1.0,15,1014,26.71243239691639,45,True,0.0003844478335748944,0.0011092161294072866,0,0.0
1.0,16,1015,17.890837308647477,32,True,0.00034583857804193485,0.0012612075079232454,0,0.0
1.0,17,1016,16.69104166631666,31,True,0.0003961967440479765,0.0014439926017075777,0,0.0
1.0,18,1017,22.71918928560064,32,True,0.0003101911845533323,0.0006712247850373387,0,0.0
1.0,19,1018,100.43525202958092,117,True,0.00036092705810223665,0.001448806026019156,0,0.0
1.0,20,1019,19.92571612216512,36,True,0.00032735074506086274,0.0008586976327933371,0,0.0
1.0,21,1020,85.87016999092809,108,True,0.00046470039123286606,0.00188280432485044,0,0.0
1.0,22,1021,105.69796234012888,122,True,0.000417935955305975,0.0017434540204703808,0,0.0
1.0,23,1022,126.36818497326976,133,True,0.0003908298765731489,0.0017291952390223742,0,0.0
1.0,24,1023,79.00578315553177,90,True,0.00040462169134924703,0.0019557401537895203,0,0.0
1.0,25,1024,19.60128197247147,36,True,0.00031433284144415867,0.0011178096756339073,0,0.0
1.0,26,1025,30.24010924490704,47,True,0.0003567496587106205,0.001245928811840713,0,0.0
1.0,27,1026,13.855758804023935,26,True,0.00025400579768477025,0.0008993823430500925,0,0.0
1.0,28,1027,17.02037967176235,31,True,0.0002970074553060488,0.0010061864741146564,0,0.0
1.0,29,1028,18.570795144191244,33,True,0.0003539143673895689,0.0010600185487419367,0,0.0
1.0,30,1029,12.654936793164294,25,True,0.00033447397356212605,0.0012800334952771664,0,0.0
1.0,31,1030,21.947525149986937,38,True,0.0004813584129901995,0.001324829994700849,0,0.0
1.0,32,1031,163.49346854045803,212,True,0.000387262096410268,0.0015209830598905683,0,0.0
1.0,33,1032,24.27441706466671,41,True,0.0004449459041253005,0.0014504693681374192,0,0.0
1.0,34,1033,157.60337265088808,191,True,0.00033428504145676784,0.0015883385203778744,0,0.0
1.0,35,1034,15.969723397002355,31,True,0.0003324547704382454,0.0007654046057723463,0,0.0
1.0,36,1035,127.60398943040543,150,True,0.00037962816559835726,0.001526684151031077,0,0.0
1.0,37,1036,16.35553281213628,30,True,0.00037704185469920046,0.0007356316782534122,0,0.0
1.0,38,1037,19.61502716507269,35,True,0.0004080472681120487,0.001052814070135355,0,0.0
1.0,39,1038,16.30003255632059,30,True,0.00035926702812503206,0.0011357493931427598,0,0.0
1.0,40,1039,20.653067325929122,37,True,0.0004021040934005853,0.0013906783424317837,0,0.0
1.0,41,1040,47.30581647246804,60,True,0.00036488746657899657,0.0015058282297104597,0,0.0
1.0,42,1041,110.16721012799233,123,True,0.0003059215104872052,0.0012564152712002397,0,0.0
1.0,43,1042,188.48171864295912,235,True,0.00038546053896657505,0.0016139638610184193,0,0.0
1.0,44,1043,95.58365473766156,109,True,0.0003821111791744484,0.0014337734319269657,0,0.0
1.0,45,1044,112.43257375837942,125,True,0.0003842928213416599,0.0012256184127181768,0,0.0
1.0,46,1045,90.38541354912373,106,True,0.00033721621112594875,0.001477157580666244,0,0.0
1.0,47,1046,23.191247849603688,35,True,0.0004284034942429571,0.0011009072186425328,0,0.0
1.0,48,1047,126.57775499313276,137,True,0.0003946566333594676,0.001844131271354854,0,0.0
1.0,49,1048,133.08250385745873,152,True,0.0003528746532011658,0.0019994343165308237,0,0.0
1.0,50,1049,49.80668586556723,67,True,0.0003807482399448662,0.0015074597904458642,0,0.0
