model,train_seed,episode_index,eval_seed,episodic_return,episodic_length,collided,capped,terminated,truncated,scenario
deep_sets_mean,34567,1,1000,437.1583169937003,525,0,0,0,1,overtake_easy
deep_sets_mean,34567,2,1001,438.7048282756729,525,0,0,0,1,overtake_easy
deep_sets_mean,34567,3,1002,17.444224922316355,31,1,0,1,0,overtake_easy
deep_sets_mean,34567,4,1003,121.66008333610564,158,1,0,1,0,overtake_easy
deep_sets_mean,34567,5,1004,190.17022160710363,238,1,0,1,0,overtake_easy
deep_sets_mean,34567,6,1005,441.71687891603324,525,0,0,0,1,stay_best
deep_sets_mean,34567,7,1006,13.058813176041046,25,1,0,1,0,overtake_easy
deep_sets_mean,34567,8,1007,26.00833170310442,40,1,0,1,0,overtake_blocked
deep_sets_mean,34567,9,1008,16.109256229956138,31,1,0,1,0,overtake_blocked
deep_sets_mean,34567,10,1009,436.3593322084813,525,0,0,0,1,overtake_easy
deep_sets_mean,34567,11,1010,438.94083192773684,525,0,0,0,1,overtake_easy
deep_sets_mean,34567,12,1011,439.8206414003144,525,0,0,0,1,overtake_easy
deep_sets_mean,34567,13,1012,440.0600796161596,525,0,0,0,1,overtake_blocked
deep_sets_mean,34567,14,1013,435.8079311796339,525,0,0,0,1,overtake_easy
deep_sets_mean,34567,15,1014,23.355465246543574,41,1,0,1,0,overtake_easy
deep_sets_mean,34567,16,1015,15.920535889940165,29,1,0,1,0,overtake_easy
deep_sets_mean,34567,17,1016,15.318771935591068,29,1,0,1,0,overtake_easy
deep_sets_mean,34567,18,1017,27.661168618976422,40,1,0,1,0,overtake_blocked
deep_sets_mean,34567,19,1018,41.86790553060501,50,1,0,1,0,overtake_easy
deep_sets_mean,34567,20,1019,17.223794831028023,32,1,0,1,0,overtake_easy
deep_sets_mean,34567,21,1020,439.1741386729564,525,0,0,0,1,overtake_easy
deep_sets_mean,34567,22,1021,440.70253861502925,525,0,0,0,1,overtake_easy
deep_sets_mean,34567,23,1022,441.4149853887603,525,0,0,0,1,stay_best
deep_sets_mean,34567,24,1023,436.8383691308101,525,0,0,0,1,stay_best
deep_sets_mean,34567,25,1024,17.56588678734816,33,1,0,1,0,overtake_easy
deep_sets_mean,34567,26,1025,438.5673112389268,525,0,0,0,1,overtake_easy
deep_sets_mean,34567,27,1026,11.246769695816392,22,1,0,1,0,overtake_easy
deep_sets_mean,34567,28,1027,14.646699081881943,27,1,0,1,0,overtake_easy
deep_sets_mean,34567,29,1028,16.094055164688818,29,1,0,1,0,overtake_easy
deep_sets_mean,34567,30,1029,10.930381602365799,22,1,0,1,0,overtake_blocked
deep_sets_mean,34567,31,1030,19.799705142439162,35,1,0,1,0,overtake_easy
deep_sets_mean,34567,32,1031,40.31924910308514,49,1,0,1,0,stay_best
deep_sets_mean,34567,33,1032,23.124245236363798,40,1,0,1,0,overtake_easy
deep_sets_mean,34567,34,1033,437.34262176374006,525,0,0,0,1,stay_best
deep_sets_mean,34567,35,1034,13.733329996568893,27,1,0,1,0,overtake_easy
deep_sets_mean,34567,36,1035,440.17405631510036,525,0,0,0,1,overtake_easy
deep_sets_mean,34567,37,1036,14.011331936475335,26,1,0,1,0,overtake_blocked
deep_sets_mean,34567,38,1037,17.099360056414916,31,1,0,1,0,overtake_easy
deep_sets_mean,34567,39,1038,13.83460769221799,26,1,0,1,0,overtake_easy
deep_sets_mean,34567,40,1039,18.663539484622103,34,1,0,1,0,overtake_easy
deep_sets_mean,34567,41,1040,439.46187551207913,525,0,0,0,1,overtake_blocked
deep_sets_mean,34567,42,1041,437.9219183889704,525,0,0,0,1,overtake_easy
deep_sets_mean,34567,43,1042,377.5573148144583,465,1,0,1,0,overtake_easy
deep_sets_mean,34567,44,1043,439.8681775053634,525,0,0,0,1,overtake_easy
deep_sets_mean,34567,45,1044,46.103126342244444,55,1,0,1,0,stay_best
deep_sets_mean,34567,46,1045,440.3862249383796,525,0,0,0,1,overtake_easy
deep_sets_mean,34567,47,1046,47.04675922368814,65,1,0,1,0,overtake_blocked
deep_sets_mean,34567,48,1047,437.4008717015334,525,0,0,0,1,overtake_easy
deep_sets_mean,34567,49,1048,437.71550283116056,525,0,0,0,1,overtake_easy
deep_sets_mean,34567,50,1049,427.27367232460136,525,0,0,0,1,overtake_easy
