model,train_seed,episode_index,eval_seed,episodic_return,episodic_length,collided,capped,terminated,truncated,scenario,eval_action_mode,safeguard_threshold,mc_samples,avg_uncertainty,max_uncertainty,activation_count,activation_rate
uncertainty_meanmax_threshold,34567,1,1000,22.801630810629877,37,1,0,1,0,overtake_blocked,safeguarded,0.0005,5,0.00043610913653046245,0.0013880699407309294,9,0.24324324324324326
uncertainty_meanmax_threshold,34567,2,1001,106.84909439409121,115,1,0,1,0,overtake_easy,safeguarded,0.0005,5,0.0003272843111240629,0.0012565660290420055,27,0.23478260869565218
uncertainty_meanmax_threshold,34567,3,1002,20.071166154389307,35,1,0,1,0,overtake_easy,safeguarded,0.0005,5,0.0004708341664809268,0.002086110645905137,11,0.3142857142857143
uncertainty_meanmax_threshold,34567,4,1003,38.836088391702816,57,1,0,1,0,overtake_easy,safeguarded,0.0005,5,0.0004024991499854399,0.0012801582925021648,16,0.2807017543859649
uncertainty_meanmax_threshold,34567,5,1004,182.62014541247834,213,1,0,1,0,overtake_easy,safeguarded,0.0005,5,0.0003784317836536348,0.0017350836424157023,54,0.2535211267605634
uncertainty_meanmax_threshold,34567,6,1005,98.98148598370706,119,1,0,1,0,stay_best,safeguarded,0.0005,5,0.0003561149589907419,0.0012131562689319253,28,0.23529411764705882
uncertainty_meanmax_threshold,34567,7,1006,23.96013749893571,35,1,0,1,0,overtake_blocked,safeguarded,0.0005,5,0.00036602331134158054,0.0009248384740203619,9,0.2571428571428571
uncertainty_meanmax_threshold,34567,8,1007,30.016698832248494,46,1,0,1,0,overtake_blocked,safeguarded,0.0005,5,0.000371028034825703,0.0010604821145534515,11,0.2391304347826087
uncertainty_meanmax_threshold,34567,9,1008,18.691279412317122,35,1,0,1,0,overtake_blocked,safeguarded,0.0005,5,0.00032838495286081784,0.0007398537709377706,8,0.22857142857142856
uncertainty_meanmax_threshold,34567,10,1009,77.3609637808756,99,1,0,1,0,overtake_easy,safeguarded,0.0005,5,0.00045421937197761967,0.0017621071310713887,31,0.31313131313131315
uncertainty_meanmax_threshold,34567,11,1010,33.16665934665523,49,1,0,1,0,overtake_blocked,safeguarded,0.0005,5,0.00037177438504414214,0.0010086899856105447,12,0.24489795918367346
uncertainty_meanmax_threshold,34567,12,1011,28.744906785022476,38,1,0,1,0,overtake_blocked,safeguarded,0.0005,5,0.00031482930544849585,0.0007209395989775658,7,0.18421052631578946
uncertainty_meanmax_threshold,34567,13,1012,31.216075986220673,43,1,0,1,0,overtake_blocked,safeguarded,0.0005,5,0.00037391991078715534,0.0009761935798451304,11,0.2558139534883721
uncertainty_meanmax_threshold,34567,14,1013,91.60490452834168,109,1,0,1,0,overtake_easy,safeguarded,0.0005,5,0.00040131866073953054,0.0017738563474267721,29,0.26605504587155965
uncertainty_meanmax_threshold,34567,15,1014,26.358349941951523,44,1,0,1,0,overtake_blocked,safeguarded,0.0005,5,0.0003742717545843665,0.0011887097498402,10,0.22727272727272727
uncertainty_meanmax_threshold,34567,16,1015,17.578768918386075,31,1,0,1,0,overtake_blocked,safeguarded,0.0005,5,0.0003544007476809765,0.0010059556225314736,7,0.22580645161290322
uncertainty_meanmax_threshold,34567,17,1016,19.315299345164135,30,1,0,1,0,overtake_easy,safeguarded,0.0005,5,0.0003168450733331459,0.0009072107495740056,6,0.2
uncertainty_meanmax_threshold,34567,18,1017,21.885138650072527,31,1,0,1,0,overtake_blocked,safeguarded,0.0005,5,0.0003475327425070235,0.0013704693410545588,8,0.25806451612903225
uncertainty_meanmax_threshold,34567,19,1018,216.80808701756638,258,1,0,1,0,overtake_easy,safeguarded,0.0005,5,0.00036406731220098624,0.001329644932411611,54,0.20930232558139536
uncertainty_meanmax_threshold,34567,20,1019,19.625290121840468,35,1,0,1,0,overtake_easy,safeguarded,0.0005,5,0.0003397945915951693,0.0010067627299576998,8,0.22857142857142856
uncertainty_meanmax_threshold,34567,21,1020,81.06488275923645,90,1,0,1,0,overtake_easy,safeguarded,0.0005,5,0.00042204272117992835,0.0014050737954676151,31,0.34444444444444444
uncertainty_meanmax_threshold,34567,22,1021,154.98807500697964,176,1,0,1,0,overtake_easy,safeguarded,0.0005,5,0.0003434251176486214,0.0012419208651408553,37,0.21022727272727273
uncertainty_meanmax_threshold,34567,23,1022,61.74382073527747,75,1,0,1,0,stay_best,safeguarded,0.0005,5,0.0003905294012414136,0.0013009096728637815,22,0.29333333333333333
uncertainty_meanmax_threshold,34567,24,1023,109.37323952179563,137,1,0,1,0,stay_best,safeguarded,0.0005,5,0.0003857593054266691,0.0012824892764911056,35,0.25547445255474455
uncertainty_meanmax_threshold,34567,25,1024,22.917245616660857,36,1,0,1,0,overtake_easy,safeguarded,0.0005,5,0.0003942476505471859,0.0014593832893297076,9,0.25
uncertainty_meanmax_threshold,34567,26,1025,29.026025154854633,43,1,0,1,0,overtake_blocked,safeguarded,0.0005,5,0.0003211922079529803,0.0014539397088810802,8,0.18604651162790697
uncertainty_meanmax_threshold,34567,27,1026,15.414076243071426,26,1,0,1,0,overtake_blocked,safeguarded,0.0005,5,0.00036365730976775434,0.0008668091613799334,8,0.3076923076923077
uncertainty_meanmax_threshold,34567,28,1027,16.704757290500257,30,1,0,1,0,overtake_blocked,safeguarded,0.0005,5,0.00036305539160821356,0.0012639174237847328,7,0.23333333333333334
uncertainty_meanmax_threshold,34567,29,1028,18.609530087090132,33,1,0,1,0,overtake_easy,safeguarded,0.0005,5,0.0003804849255891785,0.0012254874454811215,9,0.2727272727272727
uncertainty_meanmax_threshold,34567,30,1029,12.69663982160415,25,1,0,1,0,overtake_blocked,safeguarded,0.0005,5,0.00041617663475335576,0.0012392631033435464,8,0.32
uncertainty_meanmax_threshold,34567,31,1030,21.6336351470844,37,1,0,1,0,overtake_easy,safeguarded,0.0005,5,0.00033246726377763334,0.0013702536234632134,7,0.1891891891891892
uncertainty_meanmax_threshold,34567,32,1031,40.54098049658539,59,1,0,1,0,stay_best,safeguarded,0.0005,5,0.0003332692681165793,0.0008874687482602894,15,0.2542372881355932
uncertainty_meanmax_threshold,34567,33,1032,23.963052572506278,40,1,0,1,0,overtake_easy,safeguarded,0.0005,5,0.00037186786721576937,0.0009140525362454355,12,0.3
uncertainty_meanmax_threshold,34567,34,1033,138.15481701678596,162,1,0,1,0,stay_best,safeguarded,0.0005,5,0.00037396964136051893,0.0022512057330459356,36,0.2222222222222222
uncertainty_meanmax_threshold,34567,35,1034,15.666658427244531,30,1,0,1,0,overtake_easy,safeguarded,0.0005,5,0.00039352414472280847,0.0008017204818315804,9,0.3
uncertainty_meanmax_threshold,34567,36,1035,58.401447644267684,82,1,0,1,0,overtake_easy,safeguarded,0.0005,5,0.0003507104497324823,0.0010282808216288686,19,0.23170731707317074
uncertainty_meanmax_threshold,34567,37,1036,16.030221786886926,29,1,0,1,0,overtake_blocked,safeguarded,0.0005,5,0.00036195856052378576,0.0009446470066905022,6,0.20689655172413793
uncertainty_meanmax_threshold,34567,38,1037,19.270352171147614,34,1,0,1,0,overtake_easy,safeguarded,0.0005,5,0.00041827578265570887,0.0014551172498613596,11,0.3235294117647059
uncertainty_meanmax_threshold,34567,39,1038,16.32362301006761,30,1,0,1,0,overtake_easy,safeguarded,0.0005,5,0.0004517974635139884,0.0013382212491706014,10,0.3333333333333333
uncertainty_meanmax_threshold,34567,40,1039,20.29581220068729,36,1,0,1,0,overtake_easy,safeguarded,0.0005,5,0.00041270057833268464,0.0009542411426082253,12,0.3333333333333333
uncertainty_meanmax_threshold,34567,41,1040,50.346974373736295,67,1,0,1,0,overtake_blocked,safeguarded,0.0005,5,0.00042462826333114696,0.0020151722710579634,20,0.29850746268656714
uncertainty_meanmax_threshold,34567,42,1041,104.13394092547034,115,1,0,1,0,overtake_easy,safeguarded,0.0005,5,0.0003499251403651294,0.0017107647145166993,28,0.24347826086956523
uncertainty_meanmax_threshold,34567,43,1042,185.2189055780091,222,1,0,1,0,overtake_easy,safeguarded,0.0005,5,0.0003663273644977724,0.001740742358379066,56,0.25225225225225223
uncertainty_meanmax_threshold,34567,44,1043,77.9338118343363,103,1,0,1,0,overtake_easy,safeguarded,0.0005,5,0.0004142900102786512,0.0012895510299131274,35,0.33980582524271846
uncertainty_meanmax_threshold,34567,45,1044,225.17610489178102,259,1,0,1,0,stay_best,safeguarded,0.0005,5,0.0003584236112083547,0.001322310883551836,60,0.23166023166023167
