model,train_seed,episode_index,eval_seed,episodic_return,episodic_length,collided,capped,terminated,truncated,scenario,eval_action_mode,safeguard_threshold,mc_samples,avg_uncertainty,max_uncertainty,activation_count,activation_rate
self_attention,12345,1,1000,21.63840133398722,35,1,0,1,0,overtake_blocked,actor,,,,,,
self_attention,12345,2,1001,24.106053037769733,29,1,0,1,0,overtake_easy,actor,,,,,,
self_attention,12345,3,1002,19.3806319046268,34,1,0,1,0,overtake_easy,actor,,,,,,
self_attention,12345,4,1003,39.377192402372266,55,1,0,1,0,overtake_easy,actor,,,,,,
self_attention,12345,5,1004,189.39892367776162,215,1,0,1,0,overtake_easy,actor,,,,,,
self_attention,12345,6,1005,112.65990676438811,135,1,0,1,0,stay_best,actor,,,,,,
self_attention,12345,7,1006,16.176244550692548,28,1,0,1,0,overtake_blocked,actor,,,,,,
self_attention,12345,8,1007,21.56913991861503,32,1,0,1,0,overtake_blocked,actor,,,,,,
self_attention,12345,9,1008,17.575801561119107,33,1,0,1,0,overtake_blocked,actor,,,,,,
self_attention,12345,10,1009,63.44806793217325,87,1,0,1,0,overtake_easy,actor,,,,,,
self_attention,12345,11,1010,29.909774684452522,46,1,0,1,0,overtake_blocked,actor,,,,,,
self_attention,12345,12,1011,20.15437283736095,30,1,0,1,0,overtake_blocked,actor,,,,,,
self_attention,12345,13,1012,17.555501039238393,32,1,0,1,0,overtake_blocked,actor,,,,,,
self_attention,12345,14,1013,242.52634470320288,275,1,0,1,0,overtake_easy,actor,,,,,,
self_attention,12345,15,1014,25.227120369842464,42,1,0,1,0,overtake_blocked,actor,,,,,,
self_attention,12345,16,1015,17.21690573709309,31,1,0,1,0,overtake_blocked,actor,,,,,,
self_attention,12345,17,1016,16.013891996665663,30,1,0,1,0,overtake_easy,actor,,,,,,
self_attention,12345,18,1017,19.963137026991742,29,1,0,1,0,overtake_blocked,actor,,,,,,
self_attention,12345,19,1018,117.77898213081511,134,1,0,1,0,overtake_easy,actor,,,,,,
self_attention,12345,20,1019,18.878478482394154,34,1,0,1,0,overtake_easy,actor,,,,,,
self_attention,12345,21,1020,68.0314011140529,88,1,0,1,0,overtake_easy,actor,,,,,,
self_attention,12345,22,1021,30.93836182866687,35,1,0,1,0,overtake_easy,actor,,,,,,
self_attention,12345,23,1022,343.1048019553564,375,1,0,1,0,stay_best,actor,,,,,,
self_attention,12345,24,1023,136.30840136434063,164,1,0,1,0,stay_best,actor,,,,,,
self_attention,12345,25,1024,18.5458244010819,34,1,0,1,0,overtake_easy,actor,,,,,,
self_attention,12345,26,1025,22.149130524441325,30,1,0,1,0,overtake_blocked,actor,,,,,,
self_attention,12345,27,1026,12.751560793752493,25,1,0,1,0,overtake_blocked,actor,,,,,,
self_attention,12345,28,1027,15.96496294122684,29,1,0,1,0,overtake_blocked,actor,,,,,,
self_attention,12345,29,1028,17.901237480168543,32,1,0,1,0,overtake_easy,actor,,,,,,
self_attention,12345,30,1029,12.305334605378633,25,1,0,1,0,overtake_blocked,actor,,,,,,
self_attention,12345,31,1030,20.89606236039855,36,1,0,1,0,overtake_easy,actor,,,,,,
self_attention,12345,32,1031,77.17952864794516,110,1,0,1,0,stay_best,actor,,,,,,
self_attention,12345,33,1032,22.83038895107744,38,1,0,1,0,overtake_easy,actor,,,,,,
self_attention,12345,34,1033,138.58780469511007,165,1,0,1,0,stay_best,actor,,,,,,
self_attention,12345,35,1034,14.915392297280224,29,1,0,1,0,overtake_easy,actor,,,,,,
self_attention,12345,36,1035,55.63803613231545,76,1,0,1,0,overtake_easy,actor,,,,,,
self_attention,12345,37,1036,15.664637848639854,29,1,0,1,0,overtake_blocked,actor,,,,,,
self_attention,12345,38,1037,18.56212560597393,33,1,0,1,0,overtake_easy,actor,,,,,,
self_attention,12345,39,1038,15.613563271656187,29,1,0,1,0,overtake_easy,actor,,,,,,
self_attention,12345,40,1039,19.606735989128413,35,1,0,1,0,overtake_easy,actor,,,,,,
self_attention,12345,41,1040,24.914780782163195,35,1,0,1,0,overtake_blocked,actor,,,,,,
self_attention,12345,42,1041,27.743159266820626,36,1,0,1,0,overtake_easy,actor,,,,,,
self_attention,12345,43,1042,28.684298597172237,33,1,0,1,0,overtake_easy,actor,,,,,,
self_attention,12345,44,1043,181.28952939280876,209,1,0,1,0,overtake_easy,actor,,,,,,
self_attention,12345,45,1044,209.42705527011546,234,1,0,1,0,stay_best,actor,,,,,,
self_attention,12345,46,1045,49.26761038772206,68,1,0,1,0,overtake_easy,actor,,,,,,
self_attention,12345,47,1046,20.45753039626071,32,1,0,1,0,overtake_blocked,actor,,,,,,
self_attention,12345,48,1047,163.8460072231763,190,1,0,1,0,overtake_easy,actor,,,,,,
self_attention,12345,49,1048,153.26307940881787,181,1,0,1,0,overtake_easy,actor,,,,,,
self_attention,12345,50,1049,30.469536340925465,43,1,0,1,0,overtake_blocked,actor,,,,,,
