iteration,timesteps_so_far,avg_episodic_length,avg_episodic_return,avg_loss,iteration_seconds
1,4116,14.752688,9.895416,-0.003856,116.79
2,8222,15.914729,10.902195,-0.003715,106.46
3,12330,16.767347,11.648717,-0.003059,105.85
4,16464,17.369748,12.178386,-0.003011,107.88
5,20580,19.323944,13.885425,-0.002682,108.89
6,24679,21.919786,16.177432,-0.002762,117.69
7,28784,21.719577,15.945811,-0.001858,118.49
8,32887,24.866667,18.711088,-0.001471,112.32
9,36989,24.129412,18.066649,-0.001078,111.09
10,41093,26.307692,19.913511,-0.000877,110.15
11,45209,27.44,20.908855,-0.000599,109.55
12,49375,30.632353,23.681139,-0.000347,110.88
13,53474,26.616883,20.187219,-0.000508,110.66
14,57570,27.125828,20.588582,-0.000551,111.04
15,61684,29.385714,22.555857,-0.000554,110.5
16,65786,28.289655,21.642293,-0.00053,109.32
17,69918,30.607407,23.562002,-0.000998,115.29
18,74019,28.678322,21.901297,-0.000658,115.56
19,78140,32.448819,25.088018,-0.00048,117.5
20,82249,35.730435,27.857726,-0.000552,111.1
21,86362,33.713115,26.181662,-0.000518,111.93
22,90465,39.07619,30.722385,-0.000445,131.94
23,94564,35.643478,27.749645,-0.000702,242.96
24,98860,40.528302,31.815803,-0.000727,139.06
25,102974,39.941748,31.390813,-0.000933,130.02
26,107145,41.71,32.768628,-0.000694,138.12
27,111263,40.372549,31.641657,-0.00105,143.06
28,115413,40.686275,31.971514,-0.000398,143.09
29,119516,40.623762,31.739993,-0.000491,141.13
30,123633,52.113924,41.396458,-0.00037,141.48
31,127833,44.680851,35.178214,-0.000442,145.65
32,131937,46.636364,36.887098,-0.000535,141.98
33,136137,68.852459,55.43272,-0.000695,151.21
34,140287,59.285714,47.246429,-0.000888,165.74
35,144398,69.677966,56.257654,-0.000193,151.8
36,148524,71.137931,57.359192,-0.00044,137.63
37,152717,57.438356,45.786854,-0.000463,147.87
38,156844,68.783333,55.337395,-0.000665,154.82
39,160950,73.321429,59.004907,-0.0005,151.55
40,165099,61.014706,48.763193,-0.000549,140.03
41,169209,70.862069,56.918839,-0.000948,135.15
42,173314,66.209677,53.049197,-0.000989,136.99
43,177451,78.056604,62.830045,-0.001073,137.56
44,181579,87.829787,71.23274,-0.000602,137.5
45,185877,91.446809,74.253428,-0.001064,143.66
46,190042,90.543478,73.417964,-0.000663,137.67
47,194154,114.222222,93.393739,-0.000702,134.96
48,198531,145.9,119.983786,-0.001051,145.94
49,202667,142.62069,117.046614,-0.00012,147.11
