model,train_seed,episode_index,eval_seed,episodic_return,episodic_length,collided,capped,terminated,truncated,scenario
deep_sets_mean_max,23456,1,1000,33.249290729925356,42,1,0,1,0,overtake_easy
deep_sets_mean_max,23456,2,1001,439.03634491725165,525,0,0,0,1,overtake_easy
deep_sets_mean_max,23456,3,1002,31.282328057879685,47,1,0,1,0,overtake_easy
deep_sets_mean_max,23456,4,1003,38.048309690108844,49,1,0,1,0,overtake_easy
deep_sets_mean_max,23456,5,1004,444.3850002769328,525,0,0,0,1,overtake_easy
deep_sets_mean_max,23456,6,1005,447.9809608437093,525,0,0,0,1,stay_best
deep_sets_mean_max,23456,7,1006,22.35847866109808,36,1,0,1,0,overtake_easy
deep_sets_mean_max,23456,8,1007,41.58767856475483,49,1,0,1,0,overtake_blocked
deep_sets_mean_max,23456,9,1008,24.916589142179433,40,1,0,1,0,overtake_blocked
deep_sets_mean_max,23456,10,1009,164.8408878044539,199,1,0,1,0,overtake_easy
deep_sets_mean_max,23456,11,1010,391.0703126665056,472,1,0,1,0,overtake_easy
deep_sets_mean_max,23456,12,1011,32.922260102812615,39,1,0,1,0,overtake_easy
deep_sets_mean_max,23456,13,1012,444.1169428631635,525,0,0,0,1,overtake_easy
deep_sets_mean_max,23456,14,1013,38.152910395737635,47,1,0,1,0,overtake_easy
deep_sets_mean_max,23456,15,1014,40.40097116673037,61,1,0,1,0,overtake_easy
deep_sets_mean_max,23456,16,1015,25.164975452197567,42,1,0,1,0,overtake_easy
deep_sets_mean_max,23456,17,1016,26.786850803211088,42,1,0,1,0,overtake_easy
deep_sets_mean_max,23456,18,1017,51.38645107595596,60,1,0,1,0,overtake_blocked
deep_sets_mean_max,23456,19,1018,145.5922426501694,177,1,0,1,0,overtake_easy
deep_sets_mean_max,23456,20,1019,29.97967771557633,48,1,0,1,0,overtake_easy
deep_sets_mean_max,23456,21,1020,445.25891881222907,525,0,0,0,1,overtake_easy
deep_sets_mean_max,23456,22,1021,40.00943908944323,48,1,0,1,0,overtake_easy
deep_sets_mean_max,23456,23,1022,442.61150389079296,525,0,0,0,1,stay_best
deep_sets_mean_max,23456,24,1023,442.9861732517224,525,0,0,0,1,stay_best
deep_sets_mean_max,23456,25,1024,27.603774234471356,47,1,0,1,0,overtake_easy
deep_sets_mean_max,23456,26,1025,444.2086074617383,525,0,0,0,1,overtake_easy
deep_sets_mean_max,23456,27,1026,18.60298370642939,33,1,0,1,0,overtake_easy
deep_sets_mean_max,23456,28,1027,25.16501527266806,39,1,0,1,0,overtake_easy
deep_sets_mean_max,23456,29,1028,24.74515208123707,41,1,0,1,0,overtake_easy
deep_sets_mean_max,23456,30,1029,18.15412224380659,33,1,0,1,0,overtake_blocked
deep_sets_mean_max,23456,31,1030,31.671962104574803,49,1,0,1,0,overtake_easy
deep_sets_mean_max,23456,32,1031,79.3540384505908,96,1,0,1,0,stay_best
deep_sets_mean_max,23456,33,1032,37.57199138467854,57,1,0,1,0,overtake_easy
deep_sets_mean_max,23456,34,1033,36.75263715679195,54,1,0,1,0,overtake_blocked
deep_sets_mean_max,23456,35,1034,24.18170723361182,40,1,0,1,0,overtake_easy
deep_sets_mean_max,23456,36,1035,441.1422252670531,525,0,0,0,1,overtake_easy
deep_sets_mean_max,23456,37,1036,24.602233153632877,39,1,0,1,0,overtake_blocked
deep_sets_mean_max,23456,38,1037,30.170025405622432,46,1,0,1,0,overtake_easy
deep_sets_mean_max,23456,39,1038,26.18363241174686,42,1,0,1,0,overtake_easy
deep_sets_mean_max,23456,40,1039,31.328297478316745,52,1,0,1,0,overtake_easy
deep_sets_mean_max,23456,41,1040,41.37523750346414,50,1,0,1,0,overtake_easy
deep_sets_mean_max,23456,42,1041,445.47852737407476,525,0,0,0,1,overtake_easy
deep_sets_mean_max,23456,43,1042,44.206480358312035,54,1,0,1,0,overtake_easy
deep_sets_mean_max,23456,44,1043,105.2732104727931,124,1,0,1,0,overtake_easy
deep_sets_mean_max,23456,45,1044,37.16828152337682,44,1,0,1,0,overtake_blocked
deep_sets_mean_max,23456,46,1045,439.2700033971598,525,0,0,0,1,overtake_easy
deep_sets_mean_max,23456,47,1046,53.23918948838878,71,1,0,1,0,overtake_blocked
deep_sets_mean_max,23456,48,1047,36.73765096455094,43,1,0,1,0,overtake_easy
deep_sets_mean_max,23456,49,1048,42.4311883235322,51,1,0,1,0,overtake_easy
deep_sets_mean_max,23456,50,1049,442.1824216695206,525,0,0,0,1,overtake_easy
