model,config,eval_type,episodes,max_steps,avg_episodic_length,avg_episodic_return,collision_rate,checkpoint
self_attention,curriculum_stage_3_mixed_traffic,capped,10,300,117.9,92.429063,0.7,C:\Users\milke\groupCoursework\FYP\self_attention_model\curriculum_artifacts\stage3_only_all_models_20260423_135615\checkpoints\self_attention_curriculum_final_actor.pth
self_attention,curriculum_stage_3_mixed_traffic,full,10,,200.9,161.794021,0.8,C:\Users\milke\groupCoursework\FYP\self_attention_model\curriculum_artifacts\stage3_only_all_models_20260423_135615\checkpoints\self_attention_curriculum_final_actor.pth
