threshold,episode,seed,episodic_return,episodic_length,collided,avg_uncertainty,max_uncertainty,activation_count,activation_rate
0.0005,1,1000,295.01775437907173,357,False,0.000824926450590823,0.005492114927619696,218,0.6106442577030813
0.0005,2,1001,17.257980992090587,36,True,0.0010607344567890526,0.0035073510371148586,28,0.7777777777777778
0.0005,3,1002,485.3990298999557,600,False,0.00082545995117016,0.00599525636062026,377,0.6283333333333333
0.0005,4,1003,489.6570830868663,600,False,0.0008251701120237461,0.0042860740795731544,367,0.6116666666666667
0.0005,5,1004,354.9237941922982,449,True,0.0008163592752945769,0.004984911531209946,272,0.6057906458797327
0.0005,6,1005,502.2939727559517,600,False,0.0008039001355124735,0.003659221576526761,364,0.6066666666666667
0.0005,7,1006,253.5865814533618,326,True,0.0008736970267020933,0.004691063426434994,209,0.6411042944785276
0.0005,8,1007,494.0918929628033,600,False,0.0008347983933799696,0.004845460411161184,370,0.6166666666666667
0.0005,9,1008,25.344523394907178,47,True,0.0008497626085374306,0.0025957010220736265,26,0.5531914893617021
0.0005,10,1009,367.4260100806474,456,True,0.0008712222133589533,0.004936268553137779,300,0.6578947368421053
0.0005,11,1010,46.837174301786945,65,True,0.0008062690348127104,0.0027609725948423147,45,0.6923076923076923
0.0005,12,1011,498.89667920828475,600,False,0.0007926235432326697,0.0051640598103404045,346,0.5766666666666667
0.0005,13,1012,34.82743222249682,53,True,0.0009108730336488664,0.002842515241354704,36,0.6792452830188679
0.0005,14,1013,496.61111626881245,600,False,0.0008048817029339261,0.005282876081764698,334,0.5566666666666666
0.0005,15,1014,48.257859722648696,76,True,0.0007663543331689557,0.003280157223343849,40,0.5263157894736842
0.0005,16,1015,24.177351859115316,43,True,0.0008305550812131747,0.003839451353996992,26,0.6046511627906976
0.0005,17,1016,346.47997724919844,422,True,0.0007894219768450359,0.003998868633061647,262,0.6208530805687204
0.0005,18,1017,492.2323868223507,600,False,0.0008267941160799334,0.004041598178446293,365,0.6083333333333333
0.0005,19,1018,62.58043158672209,103,True,0.0007965938192797888,0.0035976211074739695,64,0.6213592233009708
0.0005,20,1019,40.730149608975346,51,True,0.0009241613301057049,0.004098836798220873,29,0.5686274509803921
0.0005,21,1020,496.84051443622894,600,False,0.0008654896462932508,0.004530658945441246,374,0.6233333333333333
0.0005,22,1021,493.81885131232895,600,False,0.0008099887628516929,0.004161803051829338,361,0.6016666666666667
0.0005,23,1022,502.0929230792213,600,False,0.0007678551912643646,0.0046906727366149426,346,0.5766666666666667
0.0005,24,1023,500.8463418431278,600,False,0.0008655331526430624,0.003743287641555071,388,0.6466666666666666
0.0005,25,1024,34.11169857427874,48,True,0.0008111699376058823,0.002985643921419978,29,0.6041666666666666
0.0005,26,1025,14.770680914584565,31,True,0.0013001020148118597,0.004168420098721981,25,0.8064516129032258
0.0005,27,1026,21.561158308447986,37,True,0.0007078020970692631,0.003010539337992668,20,0.5405405405405406
0.0005,28,1027,18.106924234619967,36,True,0.0007495585214201128,0.0019235375802963972,18,0.5
0.0005,29,1028,290.7340945895471,372,True,0.0007830446748783054,0.0032241428270936012,208,0.5591397849462365
0.0005,30,1029,119.18359195471164,154,True,0.0007582447093203906,0.0028098272159695625,93,0.6038961038961039
0.0005,31,1030,40.049986706259865,51,True,0.0009595135765551936,0.003878051647916436,36,0.7058823529411765
0.0005,32,1031,495.7295925828527,600,False,0.000894684307031639,0.00458926847204566,379,0.6316666666666667
0.0005,33,1032,42.22103393953082,55,True,0.0009678099616642364,0.003240097314119339,35,0.6363636363636364
0.0005,34,1033,498.83455827149464,600,False,0.0007636830510182335,0.004414760507643223,352,0.5866666666666667
0.0005,35,1034,184.33733944405583,234,True,0.0008439577081883486,0.003453767392784357,148,0.6324786324786325
0.0005,36,1035,61.71623780050398,75,True,0.0008762020227247073,0.0028917635791003704,49,0.6533333333333333
0.0005,37,1036,17.43866468866217,35,True,0.0006837684345165533,0.0026964214630424976,19,0.5428571428571428
0.0005,38,1037,35.21539497083716,51,True,0.0008901969955403212,0.0035044199321419,34,0.6666666666666666
0.0005,39,1038,237.59643115046208,308,True,0.0009041922639231156,0.0040921177715063095,213,0.6915584415584416
0.0005,40,1039,45.66581959460326,59,True,0.0009833786335563626,0.0035547150764614344,43,0.7288135593220338
0.0005,41,1040,497.52325691137025,600,False,0.0007795298814198759,0.004417186137288809,364,0.6066666666666667
0.0005,42,1041,83.21040052969146,129,True,0.0007526957591229196,0.0031728590838611126,69,0.5348837209302325
0.0005,43,1042,21.301624221045618,42,True,0.0008156880212482065,0.002474562032148242,25,0.5952380952380952
0.0005,44,1043,61.610704548114526,77,True,0.0008371019726105082,0.002030440140515566,49,0.6363636363636364
0.0005,45,1044,500.5627344428285,600,False,0.0008163014404211329,0.004796164110302925,360,0.6
0.0005,46,1045,137.5417972010267,193,True,0.0008459457262193572,0.0036295782774686813,121,0.6269430051813472
0.0005,47,1046,94.03360793771482,119,True,0.0008810625661704043,0.004146795254200697,68,0.5714285714285714
0.0005,48,1047,498.817541359204,600,False,0.0008390303594842407,0.004588499665260315,371,0.6183333333333333
0.0005,49,1048,369.0545386115905,468,True,0.0008545862249067997,0.0033150396775454283,311,0.6645299145299145
0.0005,50,1049,491.2140570837883,600,False,0.0008651893353877919,0.004835129715502262,380,0.6333333333333333
