model,train_seed,config_name,target_timesteps,iteration,timesteps_so_far,avg_episodic_return,avg_episodic_length,avg_loss,iteration_seconds,training_csv,actor_checkpoint,critic_checkpoint
deep_sets_mean,45678,curriculum_stage_2_easy_overtake,200000,49,201838,48.011378,63.181818,-0.000595,68.93,C:\Users\milke\groupCoursework\FYP\experiment_runs\deepsets_mean_stage2_5x200k_resume_20260508_101417\seed45678\training_log.csv,C:\Users\milke\groupCoursework\FYP\experiment_runs\deepsets_mean_stage2_5x200k_resume_20260508_101417\seed45678\checkpoint_actor.pth,C:\Users\milke\groupCoursework\FYP\experiment_runs\deepsets_mean_stage2_5x200k_resume_20260508_101417\seed45678\checkpoint_critic.pth
