model,train_seed,config_name,target_timesteps,iteration,timesteps_so_far,avg_episodic_return,avg_episodic_length,avg_loss,iteration_seconds,training_csv,actor_checkpoint,critic_checkpoint
deep_sets_mean_max,23456,curriculum_stage_2_easy_overtake,300000,73,301503,40.04565,54.246753,-0.001041,35.54,C:\Users\milke\groupCoursework\FYP\experiment_runs\meanmax_single_stage2_full_seed23456_20260505_100253\training_log.csv,C:\Users\milke\groupCoursework\FYP\experiment_runs\meanmax_single_stage2_full_seed23456_20260505_100253\checkpoint_actor.pth,C:\Users\milke\groupCoursework\FYP\experiment_runs\meanmax_single_stage2_full_seed23456_20260505_100253\checkpoint_critic.pth
