model,train_seed,config_name,target_timesteps,iteration,timesteps_so_far,avg_episodic_return,avg_episodic_length,avg_loss,iteration_seconds,training_csv,actor_checkpoint,critic_checkpoint
self_attention,12345,curriculum_stage_2_easy_overtake,200000,49,202189,44.355581,54.866667,-0.000272,80.54,C:\Users\milke\groupCoursework\FYP\experiment_runs\self_attention_stage2_5x200k_foreground_20260508_162148\seed12345\training_log.csv,C:\Users\milke\groupCoursework\FYP\experiment_runs\self_attention_stage2_5x200k_foreground_20260508_162148\seed12345\checkpoint_actor.pth,C:\Users\milke\groupCoursework\FYP\experiment_runs\self_attention_stage2_5x200k_foreground_20260508_162148\seed12345\checkpoint_critic.pth
