iteration,timesteps_so_far,avg_episodic_length,avg_episodic_return,avg_loss,iteration_seconds
1,4104,11.463687,6.041183,-0.008376,96.97
2,8216,13.13738,7.381527,-0.003459,99.55
3,12332,16.596774,10.10019,-0.007404,95.72
4,16428,18.788991,11.672288,-0.002907,84.41
5,20525,21.227979,13.700736,-0.002845,80.68
6,24629,23.318182,15.227607,-0.002777,81.58
7,28751,24.682635,16.696401,-0.002281,89.08
8,32883,26.831169,18.451958,-0.004032,122.02
9,36980,29.688406,21.242272,-0.000514,110.83
10,41097,31.189394,22.435776,-0.001606,101.18
11,45193,31.267176,22.347885,-0.00214,104.9
12,49303,33.145161,24.021648,-0.000896,101.79
13,53402,32.275591,23.204627,-0.000653,106.37
14,57526,35.551724,26.027399,-0.001404,120.91
15,61648,34.638655,26.119647,-0.000423,126.31
16,65814,37.872727,28.312144,-0.000962,119.64
17,69939,40.441176,30.657656,-0.000982,113.33
18,74178,38.189189,28.193007,-0.000176,116.51
19,78353,38.657407,29.559785,-0.000694,113.65
20,82475,42.494845,33.063261,-0.000909,113.57
21,86637,41.62,31.964538,-0.000245,113.56
22,90746,39.509615,29.93529,-0.001238,110.84
23,94852,38.735849,29.557633,-0.001273,107.44
24,98952,44.565217,34.898088,2.7e-05,105.16
25,103068,42.0,32.862306,-0.00053,106.31
26,107186,43.347368,33.72133,-0.001213,106.89
27,111299,46.213483,35.868567,-0.001249,107.35
28,115468,47.375,36.971952,-0.000398,109.1
29,119570,45.076923,34.815271,-0.001517,106.86
30,123693,47.94186,37.265355,-0.001123,85.41
31,127829,48.093023,37.557003,-0.000482,75.38
32,131939,42.371134,33.405664,-0.000893,74.87
33,136074,44.462366,34.621966,-0.000725,77.88
34,140202,46.909091,36.862987,-0.001132,95.65
35,144310,52.0,41.226477,-0.000338,96.23
36,148428,47.883721,37.574533,-0.001149,94.52
37,152586,59.4,48.598914,-0.000374,86.12
38,156709,50.280488,39.58584,-8e-05,83.2
39,160833,52.202532,41.470913,-0.000342,1576.67
40,164937,54.72,43.715596,-0.00051,74.65
41,169060,47.94186,38.277194,-0.000475,76.67
42,173158,56.916667,46.12035,-0.00108,74.2
43,177266,54.052632,43.377783,-0.00016,82.39
44,181427,50.13253,39.834527,-0.000568,77.98
45,185546,57.208333,45.731218,-0.00158,69.76
46,189718,61.352941,50.375939,-0.000977,73.46
47,193872,69.233333,57.763804,-0.000389,80.51
48,198074,56.783784,45.946016,-0.000792,78.83
49,202189,54.866667,44.355581,-0.000272,80.54
