model,train_seed,episode_index,eval_seed,episodic_return,episodic_length,collided,capped,terminated,truncated,scenario
self_attention,12345,1,1000,89.65951713513923,108,1,0,1,0,overtake_easy
self_attention,12345,2,1001,74.88263720987386,90,1,0,1,0,overtake_easy
self_attention,12345,3,1002,16.710401910054976,28,1,0,1,0,overtake_easy
self_attention,12345,4,1003,47.5588664367521,66,1,0,1,0,overtake_easy
self_attention,12345,5,1004,155.47026267647388,180,1,0,1,0,overtake_easy
self_attention,12345,6,1005,133.55408284231171,155,1,0,1,0,stay_best
self_attention,12345,7,1006,12.618602614837402,23,1,0,1,0,overtake_easy
self_attention,12345,8,1007,18.554350702385243,32,1,0,1,0,overtake_blocked
self_attention,12345,9,1008,14.463835798924961,26,1,0,1,0,overtake_blocked
self_attention,12345,10,1009,56.95208649062746,76,1,0,1,0,overtake_easy
self_attention,12345,11,1010,253.476497501695,287,1,0,1,0,overtake_easy
self_attention,12345,12,1011,187.31827239661322,207,1,0,1,0,overtake_easy
self_attention,12345,13,1012,173.39063571338886,201,1,0,1,0,overtake_blocked
self_attention,12345,14,1013,132.59452307162397,168,1,0,1,0,overtake_easy
self_attention,12345,15,1014,20.528516794023073,33,1,0,1,0,overtake_easy
self_attention,12345,16,1015,15.13684854785018,26,1,0,1,0,overtake_easy
self_attention,12345,17,1016,14.084677126912357,25,1,0,1,0,overtake_easy
self_attention,12345,18,1017,17.260221256579214,29,1,0,1,0,overtake_blocked
self_attention,12345,19,1018,125.48342695663135,143,1,0,1,0,overtake_easy
self_attention,12345,20,1019,15.61495658253513,27,1,0,1,0,overtake_easy
self_attention,12345,21,1020,168.6689296765488,185,1,0,1,0,overtake_easy
self_attention,12345,22,1021,191.83120132261973,208,1,0,1,0,overtake_easy
self_attention,12345,23,1022,244.9780550809588,263,1,0,1,0,stay_best
self_attention,12345,24,1023,93.57522306761732,111,1,0,1,0,stay_best
self_attention,12345,25,1024,15.958358795521637,28,1,0,1,0,overtake_easy
self_attention,12345,26,1025,110.81215779653506,131,1,0,1,0,overtake_easy
self_attention,12345,27,1026,10.74202742935274,20,1,0,1,0,overtake_easy
self_attention,12345,28,1027,13.816657078558162,24,1,0,1,0,overtake_easy
self_attention,12345,29,1028,15.310203647792054,26,1,0,1,0,overtake_easy
self_attention,12345,30,1029,10.445566265735238,20,1,0,1,0,overtake_blocked
self_attention,12345,31,1030,18.23957297961994,30,1,0,1,0,overtake_easy
self_attention,12345,32,1031,166.36756979392757,180,1,0,1,0,stay_best
self_attention,12345,33,1032,20.70810866850564,33,1,0,1,0,overtake_easy
self_attention,12345,34,1033,138.6912527196438,163,1,0,1,0,stay_best
self_attention,12345,35,1034,12.921214764833142,24,1,0,1,0,overtake_easy
self_attention,12345,36,1035,134.31597330521237,156,1,0,1,0,overtake_easy
self_attention,12345,37,1036,13.600317882709408,24,1,0,1,0,overtake_blocked
self_attention,12345,38,1037,15.891444500111698,27,1,0,1,0,overtake_easy
self_attention,12345,39,1038,13.451375975806885,24,1,0,1,0,overtake_easy
self_attention,12345,40,1039,17.030752528609142,29,1,0,1,0,overtake_easy
self_attention,12345,41,1040,50.17727647926185,63,1,0,1,0,overtake_blocked
self_attention,12345,42,1041,134.57319922673895,163,1,0,1,0,overtake_easy
self_attention,12345,43,1042,345.52452802118154,377,1,0,1,0,overtake_easy
self_attention,12345,44,1043,111.78610591661756,139,1,0,1,0,overtake_easy
self_attention,12345,45,1044,392.775193846646,411,1,0,1,0,stay_best
self_attention,12345,46,1045,112.5728831959847,132,1,0,1,0,overtake_easy
self_attention,12345,47,1046,25.94985604412905,40,1,0,1,0,overtake_blocked
self_attention,12345,48,1047,148.67180374956934,172,1,0,1,0,overtake_easy
self_attention,12345,49,1048,140.77393882047727,157,1,0,1,0,overtake_easy
self_attention,12345,50,1049,78.41566741979453,96,1,0,1,0,overtake_easy
