iteration,timesteps_so_far,avg_episodic_length,avg_episodic_return,avg_loss,iteration_seconds
1,4101,22.532967,14.269218,-0.001354,177.4
2,8201,23.163842,14.891637,-0.000729,64.65
3,12311,23.895349,15.466683,-0.000994,62.6
4,16424,25.546584,17.018112,-0.000422,60.86
5,20525,23.039326,14.648029,-0.000927,61.92
6,24648,24.987879,16.241167,-0.000602,66.82
7,28790,25.256098,16.12932,-0.000838,65.32
8,32920,25.337423,16.72232,-0.000302,62.07
9,37040,24.52381,15.756613,-0.001312,61.12
10,41145,27.006579,17.746734,-0.000914,61.15
11,45289,28.57931,19.446158,-0.000961,61.69
12,49415,29.262411,19.789756,-0.000431,62.23
13,53538,30.316176,20.233048,-0.000428,61.15
14,57637,26.616883,17.675892,-0.000524,60.59
15,61759,33.241935,23.011508,-0.000957,63.46
16,65907,33.451613,22.718578,-0.001126,64.69
17,70031,34.082645,22.885311,-0.000602,63.94
18,74130,32.023438,21.173158,-0.000709,64.93
19,78252,31.227273,20.545669,-0.000615,64.84
20,82382,35.0,23.475086,-0.000408,63.37
21,86494,34.266667,23.572071,-0.000428,62.54
22,90608,34.864407,23.039769,-0.000815,64.14
23,94719,34.258333,22.798166,-0.001302,62.15
24,98843,40.831683,28.89707,-0.000691,66.42
25,103223,40.183486,27.996214,-0.000528,60.84
26,107344,43.840426,29.675176,-0.001194,60.41
27,111441,40.166667,27.417486,-0.002438,59.07
28,115560,42.030612,29.251417,0.000697,58.23
29,119663,43.648936,30.198382,-0.000365,59.74
30,123794,41.727273,28.480641,-0.000893,60.86
31,127959,46.797753,31.810505,-0.000821,59.22
32,132064,48.294118,33.207211,-0.00042,57.29
33,136188,48.517647,33.452324,-0.000279,55.18
34,140303,44.247312,30.572848,-0.00014,55.15
35,144454,49.416667,34.36915,-0.001341,54.74
36,148552,49.373494,33.881299,4.6e-05,53.94
37,152649,46.033708,31.531109,-0.000297,53.5
38,156760,50.753086,35.54903,-0.000532,56.45
39,160862,48.833333,34.239553,-9.8e-05,53.92
40,165043,54.298701,39.015475,-0.000893,55.55
41,169153,47.241379,32.670353,-0.000711,54.5
42,173318,47.873563,32.900476,-0.000251,54.98
43,177430,57.111111,40.551764,-0.000421,56.22
44,181527,60.25,43.721447,-0.000326,55.57
45,185653,59.797101,42.736562,-0.000711,57.05
46,189749,52.512821,36.651838,-0.000281,55.87
47,193850,57.760563,41.160376,-9.4e-05,56.88
48,197975,58.928571,42.424933,-0.000348,56.67
49,202102,65.507937,47.546672,-0.000216,57.73
50,206203,63.092308,44.970553,-0.000453,56.56
51,210356,69.216667,49.39473,-0.000174,56.75
52,214493,75.218182,55.515049,-0.000472,56.12
53,218693,66.666667,47.137281,3.6e-05,57.18
54,222863,67.258065,47.522963,-0.000372,59.74
55,226982,76.277778,55.054718,0.000211,55.34
56,231267,82.403846,61.229523,-0.000589,56.25
57,235380,80.647059,59.803175,-0.000293,55.43
58,239512,73.785714,52.817045,-0.00029,55.32
59,243892,67.384615,47.692056,-0.000965,58.35
60,248103,79.45283,58.111968,5.3e-05,58.12
61,252226,79.288462,58.689451,-0.000494,55.25
62,256336,62.272727,43.900659,-0.000247,54.3
63,260541,67.822581,49.061385,2e-06,56.73
64,264645,58.628571,40.904267,-0.000417,55.17
65,268742,71.877193,51.986611,-0.000509,56.69
66,273080,85.058824,62.860897,-0.000483,59.8
67,277201,103.025,77.511643,-0.000812,56.57
68,281327,73.678571,53.399508,-0.000447,56.89
69,285473,96.418605,72.215885,-0.000401,56.66
70,289620,76.796296,54.817044,-0.000723,58.3
71,293783,78.54717,56.37631,0.000377,56.36
72,298029,117.944444,90.048796,-0.000486,58.79
73,302230,73.701754,52.874265,-0.000156,62.94
