iteration,timesteps_so_far,avg_episodic_length,avg_episodic_return,avg_loss,iteration_seconds
1,4111,14.949091,10.018726,-0.004818,114.11
2,8217,15.378277,10.400297,-0.005239,121.2
3,12328,16.643725,11.51736,-0.004521,124.47
4,16425,17.659483,12.396908,-0.004926,122.01
5,20527,21.253886,15.524085,-0.0041,136.56
6,24648,20.813131,15.192489,-0.003194,132.05
7,28778,25.493827,19.256874,-0.002819,128.32
8,32886,28.527778,21.82361,-0.002419,122.1
9,37013,30.345588,23.518582,-0.001298,122.06
10,41158,29.820144,23.150531,-0.000799,123.48
11,45273,32.401575,25.362095,-0.000566,123.21
12,49372,31.290076,24.359652,-0.000541,123.47
13,53470,35.947368,28.416002,-0.000719,121.82
14,57582,34.554622,27.129249,-0.00061,127.83
15,61710,38.222222,30.340947,-0.00053,117.09
16,65832,38.523364,30.47366,-0.000684,118.81
17,69949,42.443299,33.923257,-0.000456,116.01
18,74065,36.105263,28.547156,-0.000483,119.01
19,78166,40.60396,32.323035,-0.000427,121.93
20,82272,42.770833,34.15055,-0.0005,117.56
21,86382,42.8125,34.18715,-0.000464,124.59
22,90520,47.022727,37.876112,-0.000362,121.59
23,94625,42.760417,34.064215,-0.000512,115.46
24,98732,57.041667,46.183646,-0.000494,118.35
25,102839,46.670455,37.471439,-0.000624,128.65
26,106944,47.732558,38.458171,-0.000537,132.68
27,111124,55.0,44.461569,-0.000658,116.73
28,115254,50.987654,41.193485,-0.000612,764.84
29,119406,58.478873,47.255763,-0.000843,99.31
30,123550,60.057971,48.986311,-0.000356,104.29
31,127693,71.431034,58.365435,-0.000531,110.63
32,131807,72.175439,58.802757,-0.000542,123.52
33,135904,78.788462,64.625788,-0.00037,125.64
34,140204,86.0,70.763239,-0.000608,130.76
35,144395,87.3125,71.739849,-0.000712,135.14
36,148493,95.302326,78.388799,-0.000491,137.11
37,152621,80.941176,66.583064,-0.000603,137.17
38,156783,86.708333,71.132561,-0.00053,3798.06
39,161101,116.702703,96.472148,-0.00056,2000.62
40,165453,128.0,106.366002,-0.00049,150.83
41,169572,124.818182,103.3685,-0.000486,141.43
42,173787,120.428571,99.83373,-0.000356,167.53
43,178107,154.285714,128.110885,-0.000377,128.54
44,182362,185.0,154.150617,-0.000506,110.05
45,186543,116.138889,96.185296,-0.001341,107.81
46,190649,152.074074,125.905742,-0.000494,116.4
47,194781,187.818182,156.192062,-0.000475,119.89
48,198884,205.15,170.955237,-0.000189,119.17
49,203051,260.4375,217.519035,-0.000238,120.15
