threshold,episodes,avg_episodic_return,avg_episodic_length,collision_rate,avg_uncertainty_per_episode,avg_episode_max_uncertainty,avg_activations_per_episode,avg_activation_rate_per_episode,total_activations
0.0005,50,72.41623092665601,90.22,0.98,0.00039751763402537556,0.001446614153101109,25.74,0.2755496588236457,1287
0.001,50,59.931662555141244,75.84,1.0,0.0003983712196163546,0.0013356701598968357,2.9,0.04089897900769806,145
0.0015,50,62.653828614138966,79.06,1.0,0.00040031977374688124,0.0014126603689510375,0.36,0.003278604830123643,18
0.002,50,61.72294410857534,78.0,1.0,0.0004000357304553332,0.0014059490652289241,0.04,0.000295864262990456,2
