threshold,episode,seed,episodic_return,episodic_length,collided,avg_uncertainty,max_uncertainty,activation_count,activation_rate
1.0,1,1000,498.0219568139726,600,False,0.0008761196989492722,0.004791495390236378,0,0.0
1.0,2,1001,17.25921702461253,36,True,0.0008112891940375752,0.002905450761318207,0,0.0
1.0,3,1002,29.780325852182287,44,True,0.0009290822277266257,0.004602461121976376,0,0.0
1.0,4,1003,41.28666087946136,53,True,0.0007050642543789472,0.0020059726666659117,0,0.0
1.0,5,1004,235.16900898685748,293,True,0.000805869195493199,0.003780408063903451,0,0.0
1.0,6,1005,502.2756451807026,600,False,0.0008159753418870726,0.00461547588929534,0,0.0
1.0,7,1006,21.052382043029688,35,True,0.0010081966000143438,0.003439680440351367,0,0.0
1.0,8,1007,499.96791245522576,600,False,0.0007931689269328975,0.004419591277837753,0,0.0
1.0,9,1008,25.349343514311965,47,True,0.0008037674731198461,0.0023872237652540207,0,0.0
1.0,10,1009,207.83922133302434,270,True,0.000972156190861521,0.004719842225313187,0,0.0
1.0,11,1010,46.35021882928541,65,True,0.0010234288785096186,0.0031421903986483812,0,0.0
1.0,12,1011,497.6808981194703,600,False,0.0007727157486291011,0.003576293820515275,0,0.0
1.0,13,1012,32.3391135013774,48,True,0.0007952370818505491,0.0026252514217048883,0,0.0
1.0,14,1013,42.80464552067791,52,True,0.000883677406573742,0.0037629338912665844,0,0.0
1.0,15,1014,48.31308469623909,76,True,0.000837736168250558,0.0034100490156561136,0,0.0
1.0,16,1015,22.06517958775735,39,True,0.0006736415344699381,0.0018234321614727378,0,0.0
1.0,17,1016,28.05809430541392,38,True,0.0009451396977774015,0.003553359769284725,0,0.0
1.0,18,1017,496.34676733689196,600,False,0.0007956368869721094,0.004100428894162178,0,0.0
1.0,19,1018,39.13491431756498,56,True,0.0009827568498751913,0.0028656846843659878,0,0.0
1.0,20,1019,35.3372266332072,48,True,0.0007444067120256174,0.0027507476042956114,0,0.0
1.0,21,1020,45.68561219383659,57,True,0.0009010014523562603,0.004707622807472944,0,0.0
1.0,22,1021,40.380133207379565,49,True,0.0008265338230780706,0.0027458956465125084,0,0.0
1.0,23,1022,502.1968374254116,600,False,0.0008284374805361949,0.005636769346892834,0,0.0
1.0,24,1023,501.1300433710585,600,False,0.0007800634674640605,0.003697961336001754,0,0.0
1.0,25,1024,31.763066367549296,48,True,0.0010118810095415636,0.0036476626992225647,0,0.0
1.0,26,1025,14.771729073035278,31,True,0.0008651593532469574,0.0023128536995500326,0,0.0
1.0,27,1026,18.556713561150428,30,True,0.0009231143393359768,0.0024554284755140543,0,0.0
1.0,28,1027,18.107074630242362,36,True,0.0008251239832033105,0.0026806837413460016,0,0.0
1.0,29,1028,30.827332121122744,40,True,0.0008835933818772901,0.00222938135266304,0,0.0
1.0,30,1029,485.02882658094654,600,False,0.0007876973050633751,0.005940047092735767,0,0.0
1.0,31,1030,34.096874620957635,50,True,0.0010913733016059267,0.00473070191219449,0,0.0
1.0,32,1031,499.7635650739678,600,False,0.0008563803172607246,0.005911140702664852,0,0.0
1.0,33,1032,36.07865999752973,55,True,0.0011528416388583455,0.00368397100828588,0,0.0
1.0,34,1033,499.7016875035259,600,False,0.0007708294222697987,0.004365051165223122,0,0.0
1.0,35,1034,25.9614473496673,39,True,0.000998249337359224,0.002874469617381692,0,0.0
1.0,36,1035,227.101555429866,289,True,0.0008671863296132247,0.005823171231895685,0,0.0
1.0,37,1036,17.439060443411126,35,True,0.0009168898222144759,0.0025841661263257265,0,0.0
1.0,38,1037,30.466883784179466,45,True,0.0010292040300555528,0.005055158399045467,0,0.0
1.0,39,1038,25.49082025135495,36,True,0.0007952824271342251,0.002481192583218217,0,0.0
1.0,40,1039,34.68228267802636,49,True,0.0009210910963832118,0.003711514873430133,0,0.0
1.0,41,1040,43.49406857710288,53,True,0.0007279156197910197,0.0025590225122869015,0,0.0
1.0,42,1041,85.23611424064006,129,True,0.0008833212029507434,0.005144781433045864,0,0.0
1.0,43,1042,21.30320911026334,42,True,0.0009209849658440188,0.004186290316283703,0,0.0
1.0,44,1043,43.97589902797211,55,True,0.0006629535220616327,0.0021375291980803013,0,0.0
1.0,45,1044,498.0972759635622,600,False,0.000830018613099431,0.004197895992547274,0,0.0
1.0,46,1045,139.53600807912747,184,True,0.0007931590524925053,0.003903259290382266,0,0.0
1.0,47,1046,195.64422875474517,243,True,0.0007996023213095606,0.003333000699058175,0,0.0
1.0,48,1047,48.240208433870286,59,True,0.0009213556432938677,0.0030449824407696724,0,0.0
1.0,49,1048,370.352386374897,468,True,0.0008349378353485895,0.0035147869493812323,0,0.0
1.0,50,1049,34.474181451228915,48,True,0.0008548590115727469,0.003174636047333479,0,0.0
